,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
238,Juan Ignacio Chela,Marat Safin,2004,132,32.0000000000,2.0000000000,103428.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.6187530000,26.0000000000,1090.0000000000,0.3115422887,3.0000000000,87.1363702802,0.5154867305,0.6242920893,0.6253342391,0.4473760570,0.0290239492,0.0384610467,0.1089413870,0.4774032561,193.0000000000,24.2080760000,32.0000000000,985.0000000000,0.3997048216,3.0000000000,108.2392838855,0.5091029241,0.5996104007,0.7089460223,0.5273958456,0.0778325552,0.0220121867,0.0785493442,0.4717571995,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
240,Ivan Ljubicic,Juan Ignacio Chela,2004,325,32.0000000000,32.0000000000,103344.0000000000,103428.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,25.6043820000,24.0000000000,1200.0000000000,0.4444444444,3.0000000000,107.8888888889,0.5204335556,0.6220925556,0.7727685556,0.5193810000,0.1405163333,0.0223588889,0.0550430000,0.6190476667,190.0000000000,25.1553730000,26.0000000000,1135.0000000000,0.3944631371,3.1532238738,93.9665168144,0.5032928014,0.6332222302,0.6491603182,0.4812834678,0.0275700701,0.0424353936,0.1043112003,0.4670974057,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
241,David Nalbandian,Vincent Spadea,2004,325,32.0000000000,16.0000000000,103900.0000000000,102434.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.8145100000,10.0000000000,1875.0000000000,0.6406965626,3.8546815604,121.5990529442,0.4775559188,0.6012937502,0.6895407663,0.5575844124,0.0378186460,0.0304472985,0.0820471489,0.4846494880,183.0000000000,30.2696780000,21.0000000000,1215.0000000000,0.2671518244,3.3727649803,99.9593843813,0.5092266092,0.6110170459,0.6525749306,0.5166709907,0.0429671990,0.0277165550,0.0963324187,0.4770558995,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
242,David Nalbandian,Rainer Schuettler,2004,325,32.0000000000,8.0000000000,103900.0000000000,102783.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.8145100000,10.0000000000,1875.0000000000,0.6406965626,3.8546815604,121.5990529442,0.4775559188,0.6012937502,0.6895407663,0.5575844124,0.0378186460,0.0304472985,0.0820471489,0.4846494880,180.0000000000,28.5010260000,23.0000000000,1205.0000000000,0.4836066128,3.3106269088,103.5333280478,0.4945874224,0.5735286863,0.6828459975,0.5277664094,0.0388063909,0.0323766330,0.0966361774,0.4925013009,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
243,Jiri Novak,Tim Henman,2004,325,32.0000000000,8.0000000000,102562.0000000000,102450.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5961670000,20.0000000000,1225.0000000000,0.3055268404,3.3093491530,84.3243654561,0.4924024791,0.6438560490,0.6746446136,0.4615722655,0.0431469523,0.0243940714,0.1087538573,0.5687210982,185.0000000000,30.1355250000,4.0000000000,2735.0000000000,0.5127674816,3.5769654794,115.3264410950,0.5100975731,0.5684295826,0.7046299338,0.5085080895,0.0502695125,0.0434032421,0.0873609725,0.5719753769,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
244,David Nalbandian,Nicolas Massu,2004,325,32.0000000000,4.0000000000,103900.0000000000,103454.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.8145100000,10.0000000000,1875.0000000000,0.6406965626,3.8546815604,121.5990529442,0.4775559188,0.6012937502,0.6895407663,0.5575844124,0.0378186460,0.0304472985,0.0820471489,0.4846494880,183.0000000000,25.0431210000,18.0000000000,1270.0000000000,0.6788484664,3.2384646219,121.1673377927,0.4921591161,0.5745631119,0.6719950331,0.5097408868,0.0369130846,0.0354553787,0.1080437214,0.6219110442,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
245,Jiri Novak,David Nalbandian,2004,325,32.0000000000,2.0000000000,102562.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5961670000,20.0000000000,1225.0000000000,0.3055268404,3.3093491530,84.3243654561,0.4924024791,0.6438560490,0.6746446136,0.4615722655,0.0431469523,0.0243940714,0.1087538573,0.5687210982,180.0000000000,22.8145100000,10.0000000000,1875.0000000000,0.6406965626,3.8546815604,121.5990529442,0.4775559188,0.6012937502,0.6895407663,0.5575844124,0.0378186460,0.0304472985,0.0820471489,0.4846494880,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
246,Jiri Novak,Paradorn Srichaphan,2004,304,48.0000000000,8.0000000000,102562.0000000000,103387.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5386710000,28.0000000000,1085.0000000000,0.2571224690,3.3513019232,86.1885154685,0.4941805606,0.6383690698,0.6730609863,0.4447752585,0.0443203776,0.0264247491,0.1145681758,0.5557055043,185.0000000000,25.3086930000,21.0000000000,1245.0000000000,0.2883108184,3.3888141102,96.1108179471,0.5134508896,0.5741974928,0.6859378403,0.4873061130,0.0700690826,0.0309575995,0.1073659340,0.5681961349,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
247,Jiri Novak,Lleyton Hewitt,2004,304,48.0000000000,4.0000000000,102562.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5386710000,28.0000000000,1085.0000000000,0.2571224690,3.3513019232,86.1885154685,0.4941805606,0.6383690698,0.6730609863,0.4447752585,0.0443203776,0.0264247491,0.1145681758,0.5557055043,180.0000000000,23.6084860000,3.0000000000,3055.0000000000,0.6025487525,3.5556202664,105.7024837731,0.4869668174,0.5577503686,0.7560852165,0.5482057197,0.0761139211,0.0375817915,0.0793709204,0.5849647839,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
248,Andre Agassi,Tommy Haas,2004,325,32.0000000000,4.0000000000,101736.0000000000,103163.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.4914440000,7.0000000000,2365.0000000000,0.6953684486,3.6437163748,107.2485691414,0.4720598218,0.6239869293,0.7527811474,0.5549222416,0.0722065495,0.0288439836,0.0634735385,0.5742807211,188.0000000000,26.5626280000,22.0000000000,1205.0000000000,0.5000000000,3.0000000000,71.5000000000,0.5367860000,0.5751815000,0.7994505000,0.5075755000,0.1318655000,0.0148215000,0.0498190000,0.6250000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
249,Agustin Calleri,Feliciano Lopez,2004,146,56.0000000000,16.0000000000,102860.0000000000,103852.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,183.0000000000,27.6139620000,21.0000000000,1145.0000000000,0.5951780726,3.1812442329,91.6699998802,0.4939517573,0.5186930050,0.7466069244,0.5215665558,0.0777625114,0.0362980792,0.1042565204,0.6835484336,188.0000000000,22.5982210000,22.0000000000,1145.0000000000,0.3153740873,3.0000000000,92.1280807614,0.5475526656,0.5827536897,0.6922831113,0.4827323758,0.0873708849,0.0273753975,0.1152701739,0.7034947308,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
250,Tommy Robredo,Fernando Gonzalez,2004,146,56.0000000000,8.0000000000,103990.0000000000,103602.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,21.9876800000,26.0000000000,1095.0000000000,0.3876729497,3.4062085110,102.2794678275,0.4946630076,0.6472970869,0.6742198395,0.4665836091,0.0295774817,0.0338752108,0.0905317117,0.4889816781,183.0000000000,23.7426410000,16.0000000000,1370.0000000000,0.3980455066,3.2188753141,94.2591056160,0.5054459030,0.6083261358,0.6911243199,0.4531788303,0.0525318117,0.0581303997,0.1169856012,0.6007206931,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
254,Dominik Hrbaty,Roger Federer,2004,242,64.0000000000,64.0000000000,103103.0000000000,103819.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,26.5763190000,21.0000000000,1168.0000000000,0.1428571429,3.0000000000,82.7142857143,0.4786662857,0.6176790000,0.6052127143,0.5177597143,0.0263422857,0.0515488571,0.1102270000,0.5535714286,185.0000000000,22.9842570000,1.0000000000,6105.0000000000,0.8256333250,3.5603529975,97.4618349519,0.5009212781,0.5983669659,0.7844476704,0.5945730262,0.0870089659,0.0260761862,0.0481321183,0.5554478929,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
256,Marat Safin,Jiri Novak,2004,242,64.0000000000,64.0000000000,103498.0000000000,102562.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,24.5147150000,14.0000000000,1425.0000000000,0.3965818221,3.1273660874,122.1728528560,0.5037324152,0.5446875290,0.7212579064,0.5321056671,0.0702265613,0.0255095922,0.0766326287,0.5186032526,190.0000000000,29.3661880000,22.0000000000,1165.0000000000,0.2932365753,3.3034018745,89.5613896253,0.4920147899,0.6480456884,0.6748916527,0.4650308493,0.0429839578,0.0247167536,0.1025103639,0.5495371481,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
257,Andre Agassi,Mardy Fish,2004,242,64.0000000000,64.0000000000,101736.0000000000,103888.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.2614630000,11.0000000000,1890.0000000000,0.6381753157,3.7500278372,107.6412515821,0.4723372935,0.6166921250,0.7385385507,0.5314759337,0.0656031462,0.0292082441,0.0647829913,0.4978175037,188.0000000000,22.6475030000,19.0000000000,1175.0000000000,0.3882198532,3.0000000000,85.0303031902,0.5555602822,0.5350654347,0.7406103745,0.4606532851,0.1258762557,0.0424096479,0.1056817209,0.6689376626,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
259,Tommy Robredo,Juan Carlos Ferrero,2004,242,64.0000000000,32.0000000000,103990.0000000000,103507.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.2559890000,27.0000000000,1075.0000000000,0.4328675348,3.4486314674,104.4800581157,0.5071821930,0.6302864945,0.6819720379,0.4719202642,0.0297826672,0.0347932944,0.0956960168,0.5563314567,183.0000000000,24.4709090000,7.0000000000,2330.0000000000,0.6033938509,3.6968157109,116.8890008243,0.4849856112,0.6040950326,0.7142744481,0.5307354442,0.0641508098,0.0288208555,0.0810751534,0.5886702172,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
260,Lleyton Hewitt,Gustavo Kuerten,2004,242,64.0000000000,32.0000000000,103720.0000000000,102856.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4360030000,10.0000000000,1945.0000000000,0.5512968896,3.5093489692,110.4243658372,0.4878036575,0.5569843861,0.7411798365,0.5313344097,0.0676210465,0.0395208288,0.0872416917,0.6155484164,190.0000000000,27.8932250000,24.0000000000,1130.0000000000,0.5093100177,3.4976783576,108.6507626256,0.5074948453,0.5763578528,0.7411302958,0.4950784365,0.0839880889,0.0257290894,0.0811377334,0.4909428484,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
261,Juan Ignacio Chela,Fernando Gonzalez,2004,242,64.0000000000,32.0000000000,103428.0000000000,103602.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.9253940000,16.0000000000,1320.0000000000,0.4154871502,3.1872063477,93.6332373655,0.4919248969,0.6408824958,0.6563520864,0.4847366576,0.0202344524,0.0389813824,0.0938099433,0.4499683296,183.0000000000,24.0109500000,23.0000000000,1150.0000000000,0.4563961315,3.2174924491,95.8773630615,0.5037943635,0.6075016395,0.7044077925,0.4763397500,0.0554585114,0.0508995616,0.1068425307,0.6294677116,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
262,Carlos Moya,Ivan Ljubicic,2004,242,64.0000000000,32.0000000000,102845.0000000000,103344.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,27.9315550000,4.0000000000,2510.0000000000,0.5917202280,3.4186458555,99.0658286177,0.4948076248,0.5458319943,0.7406610079,0.5691061471,0.0675118525,0.0326984764,0.0718826524,0.6107129959,193.0000000000,25.3744010000,26.0000000000,1090.0000000000,0.3333333333,3.0000000000,114.6666666667,0.5472220000,0.5697636667,0.7221243333,0.4932263333,0.1152803333,0.0295300000,0.0821723333,0.7222223333,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
263,Paradorn Srichaphan,Sjeng Schalken,2004,242,64.0000000000,32.0000000000,103387.0000000000,102854.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.1362080000,15.0000000000,1360.0000000000,0.2595280917,3.3878201200,96.5226969699,0.5131547839,0.5724545803,0.6667925841,0.4869413561,0.0613590748,0.0337014171,0.1052018644,0.5730297664,193.0000000000,27.8987010000,25.0000000000,1100.0000000000,0.3650231159,3.7672739627,96.5000644313,0.4782708135,0.6742662404,0.6345411520,0.5227755318,0.0285426412,0.0218104567,0.1070635841,0.5322815565,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
264,Andy Roddick,Nicolas Kiefer,2004,242,64.0000000000,32.0000000000,104053.0000000000,103017.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.9247090000,2.0000000000,5185.0000000000,0.7776095586,3.5104713674,99.3882523568,0.5018877283,0.6130886576,0.8093218472,0.5695323007,0.1259819859,0.0242787082,0.0421980209,0.5722932326,183.0000000000,27.0773450000,18.0000000000,1250.0000000000,0.5555555556,3.0000000000,115.3333333333,0.4962564444,0.5541436667,0.7610335556,0.4795464444,0.0554484444,0.0424174444,0.0882478889,0.5616903333,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
265,Lleyton Hewitt,Tim Henman,2004,242,64.0000000000,16.0000000000,103720.0000000000,102450.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4360030000,10.0000000000,1945.0000000000,0.5512968896,3.5093489692,110.4243658372,0.4878036575,0.5569843861,0.7411798365,0.5313344097,0.0676210465,0.0395208288,0.0872416917,0.6155484164,185.0000000000,29.9055440000,6.0000000000,2340.0000000000,0.5404028441,3.4250804832,111.0423561158,0.5123618004,0.5704509973,0.7066491783,0.5033481033,0.0470535041,0.0428110752,0.0849074659,0.5724313292,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
266,Andre Agassi,Juan Ignacio Chela,2004,242,64.0000000000,16.0000000000,101736.0000000000,103428.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.2614630000,11.0000000000,1890.0000000000,0.6381753157,3.7500278372,107.6412515821,0.4723372935,0.6166921250,0.7385385507,0.5314759337,0.0656031462,0.0292082441,0.0647829913,0.4978175037,190.0000000000,24.9253940000,16.0000000000,1320.0000000000,0.4154871502,3.1872063477,93.6332373655,0.4919248969,0.6408824958,0.6563520864,0.4847366576,0.0202344524,0.0389813824,0.0938099433,0.4499683296,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
267,Andy Roddick,Paradorn Srichaphan,2004,242,64.0000000000,16.0000000000,104053.0000000000,103387.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.9247090000,2.0000000000,5185.0000000000,0.7776095586,3.5104713674,99.3882523568,0.5018877283,0.6130886576,0.8093218472,0.5695323007,0.1259819859,0.0242787082,0.0421980209,0.5722932326,185.0000000000,25.1362080000,15.0000000000,1360.0000000000,0.2595280917,3.3878201200,96.5226969699,0.5131547839,0.5724545803,0.6667925841,0.4869413561,0.0613590748,0.0337014171,0.1052018644,0.5730297664,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
268,Lleyton Hewitt,Marat Safin,2004,242,64.0000000000,8.0000000000,103720.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4360030000,10.0000000000,1945.0000000000,0.5512968896,3.5093489692,110.4243658372,0.4878036575,0.5569843861,0.7411798365,0.5313344097,0.0676210465,0.0395208288,0.0872416917,0.6155484164,193.0000000000,24.5147150000,14.0000000000,1425.0000000000,0.3965818221,3.1273660874,122.1728528560,0.5037324152,0.5446875290,0.7212579064,0.5321056671,0.0702265613,0.0255095922,0.0766326287,0.5186032526,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
269,Andre Agassi,Carlos Moya,2004,242,64.0000000000,8.0000000000,101736.0000000000,102845.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.2614630000,11.0000000000,1890.0000000000,0.6381753157,3.7500278372,107.6412515821,0.4723372935,0.6166921250,0.7385385507,0.5314759337,0.0656031462,0.0292082441,0.0647829913,0.4978175037,190.0000000000,27.9315550000,4.0000000000,2510.0000000000,0.5917202280,3.4186458555,99.0658286177,0.4948076248,0.5458319943,0.7406610079,0.5691061471,0.0675118525,0.0326984764,0.0718826524,0.6107129959,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
270,Lleyton Hewitt,Tommy Robredo,2004,242,64.0000000000,4.0000000000,103720.0000000000,103990.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4360030000,10.0000000000,1945.0000000000,0.5512968896,3.5093489692,110.4243658372,0.4878036575,0.5569843861,0.7411798365,0.5313344097,0.0676210465,0.0395208288,0.0872416917,0.6155484164,180.0000000000,22.2559890000,27.0000000000,1075.0000000000,0.4328675348,3.4486314674,104.4800581157,0.5071821930,0.6302864945,0.6819720379,0.4719202642,0.0297826672,0.0347932944,0.0956960168,0.5563314567,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
271,Andre Agassi,Andy Roddick,2004,242,64.0000000000,4.0000000000,101736.0000000000,104053.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.2614630000,11.0000000000,1890.0000000000,0.6381753157,3.7500278372,107.6412515821,0.4723372935,0.6166921250,0.7385385507,0.5314759337,0.0656031462,0.0292082441,0.0647829913,0.4978175037,188.0000000000,21.9247090000,2.0000000000,5185.0000000000,0.7776095586,3.5104713674,99.3882523568,0.5018877283,0.6130886576,0.8093218472,0.5695323007,0.1259819859,0.0242787082,0.0421980209,0.5722932326,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
272,Andre Agassi,Lleyton Hewitt,2004,242,64.0000000000,2.0000000000,101736.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,34.2614630000,11.0000000000,1890.0000000000,0.6381753157,3.7500278372,107.6412515821,0.4723372935,0.6166921250,0.7385385507,0.5314759337,0.0656031462,0.0292082441,0.0647829913,0.4978175037,180.0000000000,23.4360030000,10.0000000000,1945.0000000000,0.5512968896,3.5093489692,110.4243658372,0.4878036575,0.5569843861,0.7411798365,0.5313344097,0.0676210465,0.0395208288,0.0872416917,0.6155484164,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
273,Paradorn Srichaphan,Andrei Pavel,2004,236,64.0000000000,64.0000000000,103387.0000000000,102318.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.1170430000,15.0000000000,1425.0000000000,0.2143344304,3.4119590285,97.5499925755,0.5167074289,0.5681753022,0.6550281769,0.4922733403,0.0610508332,0.0357539704,0.1105197579,0.6079941182,183.0000000000,30.4941830000,16.0000000000,1319.0000000000,0.5367836380,3.0000000000,77.7929817175,0.4684012586,0.6828734517,0.7006247628,0.5949167527,0.0648514182,0.0143288916,0.0765217734,0.3210720312,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
274,Fernando Gonzalez,Rainer Schuettler,2004,236,64.0000000000,64.0000000000,103602.0000000000,102783.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,23.9917850000,19.0000000000,1215.0000000000,0.4055670154,3.2380354235,95.3623339494,0.5071633290,0.6099734365,0.7001609063,0.4597576697,0.0539708527,0.0527945504,0.1119607589,0.6134104210,180.0000000000,28.2518830000,8.0000000000,2200.0000000000,0.5485231789,3.3479953635,106.6526075070,0.4966313541,0.5789768006,0.6859567300,0.5285512243,0.0399672538,0.0342577918,0.0968447802,0.4948623651,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
275,Nicolas Kiefer,Marat Safin,2004,236,64.0000000000,64.0000000000,103017.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.0581800000,25.0000000000,1100.0000000000,0.5000000000,3.0000000000,107.8333333333,0.5200035000,0.5497220000,0.7315025000,0.4607161667,0.0414935000,0.0375605000,0.1051763333,0.6036466667,193.0000000000,24.4955500000,14.0000000000,1425.0000000000,0.4237196864,3.1359030410,119.3886162042,0.5004638561,0.5489889711,0.7192872544,0.5308905140,0.0651576239,0.0262512989,0.0765743682,0.5085731448,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
277,Lleyton Hewitt,Jiri Novak,2004,236,64.0000000000,32.0000000000,103720.0000000000,102562.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4168380000,10.0000000000,1990.0000000000,0.5343183506,3.5287348005,112.6372082101,0.4884962086,0.5507530179,0.7362756985,0.5356952873,0.0645865970,0.0389045639,0.0905382577,0.6388576906,190.0000000000,29.3470230000,22.0000000000,1170.0000000000,0.3084205525,3.3195057226,91.5440293188,0.4900523466,0.6501802110,0.6793355369,0.4726345627,0.0426676517,0.0243020940,0.0985726797,0.5470500131,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
278,Fernando Gonzalez,Vincent Spadea,2004,236,64.0000000000,32.0000000000,103602.0000000000,102434.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,23.9917850000,19.0000000000,1215.0000000000,0.4055670154,3.2380354235,95.3623339494,0.5071633290,0.6099734365,0.7001609063,0.4597576697,0.0539708527,0.0527945504,0.1119607589,0.6134104210,183.0000000000,30.0205350000,21.0000000000,1175.0000000000,0.2440967283,3.4881934566,108.3562902233,0.5078664111,0.6123203096,0.6467015447,0.5096035252,0.0362912398,0.0310999882,0.0921226336,0.4861064813,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
279,Gustavo Kuerten,Tim Henman,2004,236,64.0000000000,32.0000000000,102856.0000000000,102450.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,27.8740600000,23.0000000000,1130.0000000000,0.4856218538,3.5210042703,108.9071772768,0.5061862767,0.5762769790,0.7374287062,0.4933085188,0.0817705615,0.0248768663,0.0812485540,0.4665074884,185.0000000000,29.8863790000,5.0000000000,2505.0000000000,0.5628066835,3.4426281083,111.3741245054,0.5143009143,0.5733989186,0.7054729057,0.5035062485,0.0458895289,0.0414706274,0.0847621745,0.5684816552,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
280,Juan Ignacio Chela,Tommy Robredo,2004,236,64.0000000000,32.0000000000,103428.0000000000,103990.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.9062290000,17.0000000000,1285.0000000000,0.3960133596,3.2299660912,99.7404147744,0.5107614338,0.6304171144,0.6498706527,0.4526756817,0.0227783349,0.0384698512,0.0951163253,0.4769229241,180.0000000000,22.2368240000,27.0000000000,1080.0000000000,0.4500363556,3.4665975448,105.7665933621,0.5016981675,0.6294811409,0.6855108272,0.4783805648,0.0299748061,0.0346766209,0.0910244725,0.5484459086,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
281,Andy Roddick,Feliciano Lopez,2004,236,64.0000000000,32.0000000000,104053.0000000000,103852.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,21.9055440000,2.0000000000,4945.0000000000,0.7803940792,3.5631288633,101.9903710140,0.5004450726,0.6080478513,0.8101971203,0.5690396673,0.1272067681,0.0244412722,0.0408332917,0.5343115661,188.0000000000,22.8473640000,30.0000000000,1025.0000000000,0.1766570148,3.2141912459,89.8915373153,0.5379400527,0.5942153184,0.6915788395,0.4746196084,0.0697057349,0.0298410875,0.1189707152,0.6838154346,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
282,Nicolas Kiefer,Carlos Moya,2004,236,64.0000000000,16.0000000000,103017.0000000000,102845.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.0581800000,25.0000000000,1100.0000000000,0.5000000000,3.0000000000,107.8333333333,0.5200035000,0.5497220000,0.7315025000,0.4607161667,0.0414935000,0.0375605000,0.1051763333,0.6036466667,190.0000000000,27.9123900000,4.0000000000,2555.0000000000,0.5982268141,3.4476119355,95.5955039766,0.4913394178,0.5455320079,0.7447352613,0.5708305291,0.0671344760,0.0332868987,0.0710216019,0.6018587912,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
283,Andy Roddick,Juan Ignacio Chela,2004,236,64.0000000000,16.0000000000,104053.0000000000,103428.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.9055440000,2.0000000000,4945.0000000000,0.7803940792,3.5631288633,101.9903710140,0.5004450726,0.6080478513,0.8101971203,0.5690396673,0.1272067681,0.0244412722,0.0408332917,0.5343115661,190.0000000000,24.9062290000,17.0000000000,1285.0000000000,0.3960133596,3.2299660912,99.7404147744,0.5107614338,0.6304171144,0.6498706527,0.4526756817,0.0227783349,0.0384698512,0.0951163253,0.4769229241,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
284,Andy Roddick,Nicolas Kiefer,2004,236,64.0000000000,4.0000000000,104053.0000000000,103017.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.9055440000,2.0000000000,4945.0000000000,0.7803940792,3.5631288633,101.9903710140,0.5004450726,0.6080478513,0.8101971203,0.5690396673,0.1272067681,0.0244412722,0.0408332917,0.5343115661,183.0000000000,27.0581800000,25.0000000000,1100.0000000000,0.5000000000,3.0000000000,107.8333333333,0.5200035000,0.5497220000,0.7315025000,0.4607161667,0.0414935000,0.0375605000,0.1051763333,0.6036466667,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
