,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,height_diff,age_diff,rank_diff,rank_points_diff,Win%_diff,bestof_diff,minutes_diff,svpt%_diff,1st_serve%_diff,1st_serve_won%_diff,2nd_serve_won%_diff,ace%_diff,df%_diff,bp_faced%_diff,bp_saved%_diff,Same_handedness,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
264,David Nalbandian,Nikolay Davydenko,2006,151,32.0000000000,2.0000000000,103900.0000000000,103786.0000000000,0.0000000000,0.0000000000,0.2133627089,-0.1186535852,-0.1227972166,0.0686137311,0.7737683419,1.0547227282,1.0809802088,-0.3387940280,-0.8034462049,0.9773888939,0.6355052823,0.1657145502,0.4039919034,-0.6368705870,0.1019582846,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
265,James Blake,Lleyton Hewitt,2006,87,32.0000000000,2.0000000000,103484.0000000000,103720.0000000000,0.0000000000,0.0000000000,0.5107111941,0.2929282660,0.8504338753,-0.0986245973,-0.8632545477,-2.2193873672,-1.5077875710,0.9746161591,0.3732679673,-0.7067431995,-1.1469832781,-0.1366460077,-0.3029323873,0.4245262462,-0.8753146199,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
266,Roger Federer,Tommy Haas,2006,110,96.0000000000,32.0000000000,103819.0000000000,103163.0000000000,0.0000000000,0.0000000000,-0.2822180997,-0.7712405780,-1.9943954701,1.4152566889,2.5124483866,2.3103635796,1.4790417410,0.8945777572,0.9447454670,1.0060480251,2.7527216000,0.5661597033,-1.4351564390,-1.7040256752,1.6228856677,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
267,Jarkko Nieminen,James Blake,2006,110,96.0000000000,32.0000000000,103813.0000000000,103484.0000000000,0.0000000000,0.0000000000,0.0151303855,-0.3512595836,1.1498895958,-0.1173453057,0.1810665778,0.3101492836,1.9724194316,-0.0582758327,1.2586926641,-0.5534646674,0.1741127166,-0.6219166396,-1.2265623977,0.5354207365,0.3713423498,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
268,Sebastien Grosjean,David Ferrer,2006,110,96.0000000000,32.0000000000,103206.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.0151303855,0.9261302063,0.7007060150,-0.0661753694,0.0630055943,0.3023157000,0.6168020199,1.1293424875,-1.6047111411,1.5281908012,0.1848884923,0.7441961007,-0.5664249619,-0.4101488732,0.9323114886,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
269,Olivier Rochus,Guillermo Coria,2006,110,96.0000000000,32.0000000000,103694.0000000000,103909.0000000000,0.0000000000,0.0000000000,-0.6786827465,0.2515758787,1.7488010370,-0.2683590202,-1.3274215499,-1.4918292843,-0.7489477614,-0.3835664465,-0.4904267723,-0.6198808871,0.9660965351,-0.0189969848,-1.0845131240,0.0904826106,-0.7264326031,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
270,Marcos Baghdatis,Nikolay Davydenko,2006,110,96.0000000000,32.0000000000,104571.0000000000,103786.0000000000,0.0000000000,0.0000000000,0.5107111941,-0.9347102294,1.5990731767,-0.2736008185,0.2936517189,-2.1879158629,0.4999111828,1.6889097519,-1.6075868813,1.6850215503,0.0390927838,1.0732276912,0.2607557503,-0.5053671492,-0.2519636336,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
271,Tomas Berdych,David Nalbandian,2006,110,96.0000000000,32.0000000000,104607.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.6009889730,-0.8565290507,1.8236649671,-0.3132887204,-1.6587100272,-3.4647922272,-2.0400665372,0.4061317885,-1.6932757673,1.0211949166,-1.4655258076,0.8439470235,0.7404845111,1.5636985308,2.7812765573,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
272,Filippo Volandri,Ivan Ljubicic,2006,110,96.0000000000,32.0000000000,103835.0000000000,103344.0000000000,0.0000000000,0.0000000000,-0.9760312317,-0.5631882085,1.8985288973,-0.3442402916,-0.6115049096,-0.7510393253,-1.0662806378,-1.7273805311,1.2765167455,-2.9303332914,-0.6894660189,-2.8929711939,0.1900113282,1.9420144875,-2.6772082517,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
273,Nicolas Kiefer,Fernando Gonzalez,2006,110,96.0000000000,32.0000000000,103017.0000000000,103602.0000000000,0.0000000000,0.0000000000,0.0151303855,0.7426309937,-0.1227972166,-0.0012769136,0.3230994632,0.2750337780,1.2458114033,0.2379424051,-0.8579111198,0.3037589696,0.2119990327,0.2013486544,-1.2519020689,0.0470346238,0.1241312809,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
274,Olivier Rochus,David Ferrer,2006,110,96.0000000000,16.0000000000,103694.0000000000,103970.0000000000,0.0000000000,0.0000000000,-0.6786827465,0.3026194943,1.4493453164,-0.1872359504,-0.1636889280,-1.0250703754,-0.4939864943,-0.7647189682,0.2059000482,0.3846086551,1.2630756235,-0.1296119265,-0.3041731801,-0.1268792979,0.4522132122,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
275,Mario Ancic,Nikolay Davydenko,2006,110,96.0000000000,16.0000000000,104339.0000000000,103786.0000000000,0.0000000000,0.0000000000,1.7992212964,-0.6478309927,1.3744813863,-0.2521344062,-0.1237786663,-1.4278526064,-0.3224676844,1.7211121651,-0.5004453439,2.1989561238,-1.4152786812,1.6183533063,0.1892468725,-0.8078926318,0.9639042744,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
276,Radek Stepanek,David Nalbandian,2006,110,96.0000000000,16.0000000000,103285.0000000000,103900.0000000000,0.0000000000,0.0000000000,0.5107111941,0.7497385238,1.0001617356,-0.2608707368,-0.4017368860,-2.6417660801,-0.5930406619,1.8419531907,0.6405585280,0.7725725322,-0.7493975583,1.0852126641,0.2205237207,-0.2333186006,1.8089992568,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
277,James Blake,Roger Federer,2006,110,96.0000000000,8.0000000000,103484.0000000000,103819.0000000000,0.0000000000,0.0000000000,0.0151303855,0.3995386210,0.6258420849,-1.2655487545,-1.4262608734,-2.0329731143,-1.3890201582,0.5851912526,-0.7029479568,-1.2224937064,-1.4514242019,-0.4753019530,0.9271919407,1.4278347057,-0.0153576742,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
278,Andy Roddick,David Ferrer,2006,110,96.0000000000,8.0000000000,104053.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.3036404878,-0.0779485384,-0.4971168673,0.2046508788,1.5531850821,0.3918725377,-0.8388566966,0.6974596713,-0.0347363957,3.0742896135,1.3202009414,2.4333626983,-0.5543776724,-2.0640935948,1.1058505482,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
279,Mario Ancic,David Nalbandian,2006,110,96.0000000000,8.0000000000,104339.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.6009889730,-0.5102061112,1.5242092466,-0.2870797286,-0.9726038650,-2.7047289707,-1.6320336493,2.3403643005,0.3131695972,1.2230756928,-1.9428777187,1.4537543819,-0.2370858437,-0.0341827663,1.5453697335,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
280,David Ferrer,Roger Federer,2006,110,96.0000000000,4.0000000000,103970.0000000000,103819.0000000000,0.0000000000,0.0000000000,-0.9760312317,-0.1341609664,0.7755699451,-1.3104784547,-2.2379417973,-1.2757873765,0.3321506932,-0.2368626263,0.3876491990,-2.6434014916,-1.9388094992,-1.1929111238,0.6537445019,2.0505208886,-0.9309272976,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
281,David Nalbandian,Ivan Ljubicic,2006,110,96.0000000000,4.0000000000,103900.0000000000,103344.0000000000,0.0000000000,0.0000000000,-1.2733797168,-0.6394311415,-0.1976611467,0.0623734949,-0.0819991977,2.7124824834,0.9531502426,-1.6959019704,-0.0436138973,-1.8804338255,-0.5503572550,-2.1853423199,0.9682896243,1.1329433620,-2.5865037215,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
282,Roger Federer,Ivan Ljubicic,2006,110,96.0000000000,2.0000000000,103819.0000000000,103344.0000000000,0.0000000000,0.0000000000,-0.7777989082,-0.5450966570,-0.3473890070,1.1544148185,1.0201116666,2.1157278778,-0.2847020309,-0.7807042830,-0.0543568850,-0.2196837238,0.6701381177,-1.0741030179,0.2421054947,-0.4210782781,-1.3138025682,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
283,Roger Federer,Olivier Rochus,2006,96,96.0000000000,32.0000000000,103819.0000000000,103694.0000000000,0.0000000000,0.0000000000,1.7001051347,-0.1115467631,-2.2938511907,1.4901395225,2.1651780145,2.2919081448,0.2737672599,0.9486259260,-0.5862922903,2.2729991647,0.7298195606,1.3631939197,-0.1104449088,-1.9964686659,0.3854443605,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
284,Richard Gasquet,Dominik Hrbaty,2006,96,96.0000000000,32.0000000000,104755.0000000000,103103.0000000000,0.0000000000,0.0000000000,0.2133627089,-1.9756184736,-0.1976611467,0.0174437948,0.1766382971,0.1527007005,0.1990755595,0.1278409307,1.5730878285,0.5050740214,-0.0435939004,-0.0409389302,-1.0673391275,-1.0055415506,0.7542546397,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
285,Tommy Haas,Andre Agassi,2006,96,96.0000000000,32.0000000000,103163.0000000000,101736.0000000000,0.0000000000,0.0000000000,0.8080596793,-1.8522088883,1.4493453164,-0.1872359504,-1.7783363998,-1.3974585494,-0.9644510006,0.5182110440,-0.6334784868,-0.4993805043,-1.5249994878,-0.0904002533,0.5886125145,0.2308803449,-2.4956553451,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
286,James Blake,Tommy Robredo,2006,96,96.0000000000,32.0000000000,103484.0000000000,103990.0000000000,0.0000000000,0.0000000000,0.5107111941,0.5714081236,-0.3473890070,0.0199398892,0.3118219686,-1.1591028969,-1.1318236117,0.2703027090,-1.1147800207,0.7453202500,0.6527904572,0.7850284259,-0.2123426917,-0.9308544153,-0.5962213647,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
287,Roger Federer,Richard Gasquet,2006,96,96.0000000000,16.0000000000,103819.0000000000,104755.0000000000,0.0000000000,0.0000000000,0.0151303855,1.1658432628,-1.2457561687,1.3466140914,1.5984810123,0.6612448555,0.0341060998,0.6138079308,-0.9167985129,1.5907002743,2.3393996298,1.1458284191,-0.8266161085,-1.6430361495,-0.6467639016,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
288,Ivan Ljubicic,Mario Ancic,2006,96,96.0000000000,16.0000000000,103344.0000000000,104339.0000000000,0.0000000000,0.0000000000,-0.2822180997,1.2065490175,-1.2457561687,0.2183793983,0.8989853578,0.0172338707,0.8236537151,-0.6188209647,-0.2800613421,0.7152710741,2.5673983640,0.8089380930,-0.5097092144,-1.2691097071,0.8094734343,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
289,James Blake,Tommy Haas,2006,96,96.0000000000,16.0000000000,103484.0000000000,103163.0000000000,0.0000000000,0.0000000000,-0.2822180997,-0.3906725453,-1.0211643783,0.0923266284,0.8881399233,-0.1019991733,0.1086578651,1.0606150792,-0.1050516758,0.0389730228,0.6357764043,0.0899959562,0.0646957942,0.0213228911,0.8314701673,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
290,Igor Andreev,Andy Roddick,2006,96,96.0000000000,16.0000000000,104214.0000000000,104053.0000000000,0.0000000000,0.0000000000,-0.2822180997,-0.1864971391,1.7488010370,-0.3607145150,-2.1805416859,-0.1086373298,1.0655630036,-0.9218954231,-0.1345068836,-1.3098206833,-0.6043719689,-1.9168935414,0.7786557768,1.5318442627,0.9864476802,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
291,Rafael Nadal,Sebastien Grosjean,2006,96,96.0000000000,16.0000000000,104745.0000000000,103206.0000000000,0.0000000000,0.0000000000,1.0062920027,-1.8722386854,-1.4703479591,0.8161940200,2.4890195376,0.2675277513,0.2064836579,-1.7316506719,2.6014623564,-0.1393824802,1.4918465859,-0.8094053706,-0.5774076993,-1.1739605522,-2.2315552152,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
292,Roger Federer,Ivan Ljubicic,2006,96,96.0000000000,8.0000000000,103819.0000000000,103344.0000000000,0.0000000000,0.0000000000,-0.7777989082,-0.5450966570,-0.3473890070,1.1668952908,1.0049163276,2.1087071488,-0.4128992713,-0.8957915043,-0.0461617616,-0.2650497667,0.6045259668,-1.1367316206,0.1940153531,-0.2780235565,-1.2810908430,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
293,James Blake,Igor Andreev,2006,96,96.0000000000,8.0000000000,103484.0000000000,104214.0000000000,0.0000000000,0.0000000000,0.0151303855,0.8550570296,-0.8714365180,0.0736059200,0.8995081764,-1.3448219705,-1.6833093700,1.0647080911,-1.0178522999,-0.2573253190,-0.6777159934,0.2802344008,0.1597313364,0.0576006074,-1.8989304447,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
294,James Blake,Rafael Nadal,2006,96,96.0000000000,4.0000000000,103484.0000000000,104745.0000000000,0.0000000000,0.0000000000,0.0151303855,1.5367195952,0.9252978054,-0.7775622888,-2.2761711637,-1.6554175446,-2.3874246104,1.5041106749,-2.1186907649,0.0601861575,-1.7221268669,0.9024555435,1.5628672082,1.1824962516,1.4187314247,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
295,Roger Federer,James Blake,2006,96,96.0000000000,2.0000000000,103819.0000000000,103484.0000000000,0.0000000000,0.0000000000,0.0151303855,-0.3615974444,-0.9463004481,1.3366297136,1.7602939504,2.3458918483,1.2105726142,-0.5639783271,0.7365620559,1.1181089869,1.9106728723,0.4606725722,-0.8596755727,-1.5507150718,0.6438384721,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
296,Guillermo Coria,Jose Acasuso,2006,220,32.0000000000,32.0000000000,103909.0000000000,104076.0000000000,0.0000000000,0.0000000000,-1.4716120403,0.1998856306,-0.2725250769,0.0124516059,-0.2801548523,1.9070335279,1.5409472452,-0.8923667097,2.9852958865,-1.7393931304,-0.3186649698,-0.7650859645,-0.2035619557,0.6972962281,-1.2544987493,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
297,Jarkko Nieminen,Juan Carlos Ferrero,2006,220,32.0000000000,8.0000000000,103813.0000000000,103507.0000000000,0.0000000000,0.0000000000,0.2133627089,-0.3215376143,-1.0211643783,0.1410004702,-0.0493161804,-0.5614090555,-0.2860089018,0.8319128385,-0.5762455802,-0.4784965242,-0.6846696585,-0.4238045677,0.0878972377,0.3941156100,-0.3914813489,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
298,Tommy Robredo,Jarkko Nieminen,2006,220,32.0000000000,4.0000000000,103990.0000000000,103813.0000000000,0.0000000000,0.0000000000,-0.4804504231,-0.1632363032,-0.2725250769,0.0661176366,-0.0003265152,0.1524749264,-0.4504959064,0.3501706545,0.6609853094,0.1093835966,-0.1842025426,0.0239900690,0.8496045472,0.2492745316,0.3184825954,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
299,Nikolay Davydenko,Tommy Robredo,2006,220,32.0000000000,2.0000000000,103786.0000000000,103990.0000000000,0.0000000000,0.0000000000,-0.1831019379,0.2341302518,-0.2725250769,0.0586293533,0.0009063113,0.3057612186,-0.0744551025,-0.8318365234,0.2429396339,-0.3894302694,0.5343622250,0.0026301952,-0.2968254326,-0.3145979917,-1.3166099165,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
300,Mario Ancic,Marcos Baghdatis,2006,199,32.0000000000,4.0000000000,104339.0000000000,104571.0000000000,0.0000000000,0.0000000000,1.3036404878,0.3058505330,-0.3473890070,0.0713594350,0.2202050632,1.0472218460,0.0163665279,0.2441151695,1.7338637267,0.7889595412,0.3289384964,0.4227517703,-1.8669087037,-1.5111027948,0.7405233050,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
301,Roger Federer,Olivier Rochus,2006,192,32.0000000000,8.0000000000,103819.0000000000,103694.0000000000,0.0000000000,0.0000000000,1.7001051347,-0.1115465271,-2.0692594003,1.4726668614,2.2944504588,2.6107703399,-0.3613087502,1.0179516217,-0.5085225418,2.3674079615,1.0910433501,1.3864450717,-0.5895257594,-1.8024192128,0.8826267344,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
302,Roger Federer,Tommy Haas,2006,192,32.0000000000,4.0000000000,103819.0000000000,103163.0000000000,0.0000000000,0.0000000000,-0.2822180997,-0.7712408140,-1.8446676098,1.4589383419,2.3169552592,2.5192612502,1.4944573210,0.7301587721,0.7826362424,0.9369454380,2.9758059374,0.5146307098,-1.4729362979,-1.6321700078,1.7249381177,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
303,Roger Federer,Tomas Berdych,2006,192,32.0000000000,2.0000000000,103819.0000000000,104607.0000000000,0.0000000000,0.0000000000,-1.0751473934,0.9888047117,-1.0211643783,1.3765672249,2.6641171219,1.0697253395,1.2464894456,0.0300847578,1.4496599381,0.3762896110,2.5228442047,0.1673133043,-1.2295189302,-2.4245396686,1.1351088805,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
304,Radek Stepanek,Carlos Moya,2006,32,32.0000000000,4.0000000000,103285.0000000000,102845.0000000000,0.0000000000,0.0000000000,-0.4804504231,-0.5121443569,-0.7965725878,0.1210317146,0.0505430846,-0.3484782639,1.1074437467,0.9001209512,1.5258605479,0.0691984408,-1.1197216427,0.3823642701,-0.1372541369,-0.0366600308,0.2947572466,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
305,Carlos Moya,Ivan Ljubicic,2006,32,32.0000000000,2.0000000000,102845.0000000000,103344.0000000000,0.0000000000,0.0000000000,-0.2822180997,0.6224515032,1.6739371068,-0.3132887204,-0.5290910363,0.6357117729,-1.0429383203,-1.0632214638,-0.8735080109,-1.2126125809,-0.4473754284,-1.6838158402,1.3736336701,1.1264736965,-0.4931014776,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
306,Tomas Berdych,Tommy Haas,2006,206,128.0000000000,32.0000000000,104607.0000000000,103163.0000000000,0.0000000000,0.0000000000,0.8080596793,-1.7410747014,-0.7217086577,0.0923266284,-0.3908185911,1.2700275636,0.0411643953,0.6101540772,-0.6530581121,0.3290318734,0.3571806823,0.4890266260,-0.4166919111,0.5967169424,-0.3001306498,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
307,Juan Carlos Ferrero,Radek Stepanek,2006,206,128.0000000000,32.0000000000,103507.0000000000,103285.0000000000,0.0000000000,0.0000000000,-0.1831019379,-0.2666170354,1.1498895958,-0.1485464864,-0.2064445008,1.1685273461,0.5925652413,-1.1129234571,0.1561291026,-0.7346367513,0.8590620229,-0.6077552760,-1.3321166955,0.6189257380,0.8461824420,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
308,Olivier Rochus,Lleyton Hewitt,2006,206,128.0000000000,32.0000000000,103694.0000000000,103720.0000000000,0.0000000000,0.0000000000,-1.1742635551,0.0428773487,1.5242092466,-0.1984683755,-1.2413944292,-2.4461587908,0.2761226309,-0.6277957034,1.4582972958,-1.8545298923,-0.2641557914,-1.2459421282,-0.5214539955,0.6946319140,-0.3456346273,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
309,Fernando Gonzalez,David Ferrer,2006,206,128.0000000000,32.0000000000,103602.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.8080596793,0.4143988976,-0.5719807974,0.1023110062,-0.3818913672,0.0376997905,-1.1637907262,0.2783947550,-0.8757750901,1.7512846113,-0.1468818194,0.7806903508,2.0900157733,-0.1161642842,1.4096276348,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
310,Marcos Baghdatis,Sebastien Grosjean,2006,206,128.0000000000,32.0000000000,104571.0000000000,103206.0000000000,0.0000000000,0.0000000000,0.8080596793,-1.6454483679,-0.7217086577,0.0746043578,-0.2642409332,-1.6497607475,-0.7834355867,0.5015103709,-0.1103340326,-0.2765427402,-1.3248814567,0.3226580984,2.2494405102,1.1118941318,-0.2092246760,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
311,Andre Agassi,Rafael Nadal,2006,206,128.0000000000,32.0000000000,101736.0000000000,104745.0000000000,0.0000000000,0.0000000000,-0.4804504231,3.8175410253,1.3744813863,-0.8062673750,-1.3441636719,-0.6676423582,-2.3169697573,0.3676297762,-1.5128064393,0.6450891742,-0.5514765948,0.9426167744,0.9057743653,0.2601267365,1.6666862382,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
312,Roger Federer,Tomas Berdych,2006,206,128.0000000000,16.0000000000,103819.0000000000,104607.0000000000,0.0000000000,0.0000000000,-1.0751473934,0.9888047117,-0.9463004481,1.4002801222,2.8071302554,1.1840228667,1.2700714176,-0.1308884604,1.3883612078,0.5950994370,2.5329802658,0.1098459796,-1.1015334172,-2.3847856222,1.5589369316,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
313,Lleyton Hewitt,David Ferrer,2006,206,128.0000000000,16.0000000000,103720.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.5107111941,0.2787124979,-0.7217086577,0.1385043758,0.4936820716,1.7499420272,-0.0645254390,-0.4814582578,-1.5367190387,2.2552147429,1.2687146188,1.1922119330,0.4930243498,-1.1417936317,0.8282464329,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
314,Roger Federer,Mario Ancic,2006,206,128.0000000000,8.0000000000,103819.0000000000,104339.0000000000,0.0000000000,0.0000000000,-1.0751473934,0.6424817722,-0.6468447276,1.3378777608,1.8144695903,1.8680167388,0.1637201411,-1.2658792552,-0.2917964592,0.7137393132,2.9122005744,-0.3058993433,-0.4475537469,-1.5804585003,0.2773195926,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
315,Lleyton Hewitt,Marcos Baghdatis,2006,206,128.0000000000,8.0000000000,103720.0000000000,104571.0000000000,0.0000000000,0.0000000000,-0.2822180997,1.0359716000,-0.4971168673,0.0975684267,1.1153159531,2.7949808202,0.3294195349,-1.6696948210,0.4716525205,1.0152662548,2.4328684110,0.0204842544,-1.0260581049,-1.9581924798,0.1108826780,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
316,Jarkko Nieminen,Rafael Nadal,2006,206,128.0000000000,8.0000000000,103813.0000000000,104745.0000000000,0.0000000000,0.0000000000,0.0151303855,1.1664891873,1.2247535260,-0.7912908083,-2.2308755173,-2.0185540310,-2.0942935658,1.4272463655,-1.2314966803,-1.1544095662,-1.5808770063,-0.0140780676,0.2977219354,1.3430987000,0.3798317067,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
317,Marcos Baghdatis,Rafael Nadal,2006,206,128.0000000000,4.0000000000,104571.0000000000,104745.0000000000,0.0000000000,0.0000000000,-0.1831019379,0.2457604338,1.0750256657,-0.7653314259,-2.6644455509,-2.6797522914,-1.9180676265,2.4787247224,-2.8821368728,-0.2172423122,-2.7839908673,1.0847800818,2.7238673360,2.0519379177,0.4889409779,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
318,Rafael Nadal,Roger Federer,2006,206,128.0000000000,2.0000000000,104745.0000000000,103819.0000000000,0.0000000000,0.0000000000,0.0151303855,-1.1182099140,0.1017945739,-0.6814626523,0.2778489184,-0.2104435550,1.7775427677,-1.1424561596,1.4382286116,-1.2652102540,-0.4345946516,-1.2013804551,-0.3778636392,0.9639777683,-1.1157753300,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
319,Tommy Haas,Andy Roddick,2006,130,32.0000000000,8.0000000000,103163.0000000000,104053.0000000000,0.0000000000,0.0000000000,0.0151303855,1.0592324358,1.7488010370,-0.3544742788,-1.9896773916,-1.4066387799,-1.0285373721,-1.2658215403,-1.2052092038,-1.4635795102,-2.4504810083,-1.7844758563,1.2922574915,1.7935577021,-1.8726802320,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
320,David Ferrer,Tomas Berdych,2006,227,48.0000000000,4.0000000000,103970.0000000000,104607.0000000000,0.0000000000,0.0000000000,-2.0663090106,0.8356731571,0.2515224341,-0.0387183304,0.8737054110,-1.2712130234,1.1606261963,0.0804255174,1.5831371289,-1.8016145424,0.3205719233,-1.0451840738,-0.2115158985,0.0773796529,0.4958777642,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
321,Jose Acasuso,David Ferrer,2006,227,48.0000000000,2.0000000000,104076.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.5018728113,-0.1109008385,1.0750256657,-0.1298257780,1.1744270299,-1.5447807491,-1.4102652099,0.8366168739,-2.5045003893,2.1116371630,0.3552683759,0.6245256921,1.0477317486,-0.7486180504,2.3458460805,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
322,Mario Ancic,Jarkko Nieminen,2006,80,32.0000000000,32.0000000000,104339.0000000000,103813.0000000000,0.0000000000,0.0000000000,1.1054081644,-0.6148782206,-0.3473890070,0.0436527865,0.0374427117,-0.8040633467,-1.2076740719,0.9502045942,-0.5303725134,1.8169436838,-1.6324157823,1.6229502367,0.9315113723,-0.6242871261,-1.2480901580,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
323,Olivier Rochus,David Ferrer,2006,80,32.0000000000,16.0000000000,103694.0000000000,103970.0000000000,0.0000000000,0.0000000000,-0.6786827465,0.3026192583,1.5990731767,-0.2034605644,-0.2656132056,-0.8816062823,-0.7289439739,0.2904119367,0.3686833986,0.4603711930,1.0445782031,0.0711518038,-0.3865652450,-0.1851598052,0.3985635216,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
324,Jarkko Nieminen,Olivier Rochus,2006,80,32.0000000000,8.0000000000,103813.0000000000,103694.0000000000,0.0000000000,0.0000000000,1.7001051347,-0.1012089023,-0.4222529371,0.0711098255,0.3784982780,0.7729827007,1.2013732652,0.9755546625,0.0417856680,-0.1395079445,-0.8075431084,-0.0039750816,-0.6761418855,0.3908747719,2.0214861448,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
