,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
84,Alberto Berasategui,Wayne Ferreira,1994,173,128.0000000000,128.0000000000,102238.0000000000,101965.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,173.0000000000,20.9007530000,23.0000000000,1253.0000000000,0.5000000000,5.0000000000,93.0000000000,0.5243045000,0.7937990000,0.6793365000,0.4618420000,0.0103185000,0.0161325000,0.0762680000,0.5714285000,185.0000000000,22.6858310000,21.0000000000,1384.0000000000,0.5000000000,5.0000000000,143.0000000000,0.5004110000,0.5767130000,0.6602415000,0.4762540000,0.0226525000,0.0181880000,0.0761145000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
91,Brett Steven,Marc Kevin Goellner,1995,179,128.0000000000,64.0000000000,101601.0000000000,101806.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.0862430000,49.0000000000,772.0000000000,0.5000000000,5.0000000000,195.0000000000,0.4962910000,0.6825770000,0.6661540000,0.4429590000,0.0317830000,0.0277660000,0.1104545000,0.6047795000,196.0000000000,24.6817250000,82.0000000000,563.0000000000,0.7500000000,5.0000000000,184.0000000000,0.5065647500,0.6612695000,0.7610405000,0.4279742500,0.0819977500,0.0322195000,0.0590370000,0.5167582500,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
108,Alex Corretja,Mark Woodforde,1996,177,128.0000000000,128.0000000000,102374.0000000000,101185.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,180.0000000000,22.1273100000,39.0000000000,965.0000000000,0.5554045993,5.0000000000,93.6893101089,0.5242116595,0.5947165560,0.7292719240,0.4048360321,0.0470072367,0.0216699191,0.0801693302,0.6010445305,188.0000000000,30.6748790000,22.0000000000,1185.0000000000,0.5000000000,5.0000000000,214.5000000000,0.4894505000,0.6046725000,0.7867895000,0.4348580000,0.0377620000,0.0332575000,0.0536755000,0.6071430000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
109,Goran Ivanisevic,Jordi Arrese,1996,177,128.0000000000,128.0000000000,101964.0000000000,101063.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,193.0000000000,24.7036290000,6.0000000000,2882.0000000000,0.6666666667,5.0000000000,120.0000000000,0.5082656667,0.5278733333,0.8908526667,0.5133426667,0.0652940000,0.0354290000,0.0621253333,0.8382353333,175.0000000000,31.7426410000,90.0000000000,535.0000000000,0.6666666667,5.0000000000,159.3333333333,0.4861896667,0.7041470000,0.6764736667,0.5244423333,0.0179310000,0.0241963333,0.0741950000,0.4959593333,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
112,Marc Rosset,Carl Uwe Steeb,1996,177,128.0000000000,128.0000000000,101820.0000000000,101391.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,201.0000000000,25.5523610000,15.0000000000,1445.0000000000,0.5000000000,5.0000000000,153.0000000000,0.5460120000,0.6250695000,0.6422350000,0.4587300000,0.0414635000,0.0221950000,0.1014830000,0.6038965000,180.0000000000,28.7364830000,68.0000000000,710.0000000000,0.5000000000,5.0000000000,137.5000000000,0.5330860000,0.5735835000,0.6852970000,0.4840815000,0.0193355000,0.0175655000,0.0852535000,0.6313130000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
133,Renzo Furlan,Brett Steven,1996,177,128.0000000000,64.0000000000,101746.0000000000,101601.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,26.0287480000,21.0000000000,1187.0000000000,0.5000000000,5.0000000000,112.5000000000,0.4364740000,0.5746755000,0.6701700000,0.6576800000,0.0173180000,0.0118235000,0.0641235000,0.5277780000,185.0000000000,27.0828210000,48.0000000000,869.0000000000,0.7196746485,5.0000000000,154.1405153789,0.4631811976,0.6866554795,0.6909926125,0.5136129572,0.0348105560,0.0204218372,0.0721439003,0.4489073761,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
137,Richard Krajicek,Tomas Carbonell,1996,177,128.0000000000,64.0000000000,101990.0000000000,101507.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,24.4736480000,14.0000000000,1464.0000000000,0.8333333333,5.0000000000,171.3333333333,0.5220818333,0.6921366667,0.7961548333,0.4283876667,0.0664003333,0.0368328333,0.0446091667,0.5190476667,178.0000000000,27.8028760000,49.0000000000,869.0000000000,0.3077646520,5.0000000000,88.8569331419,0.5032337866,0.7058643051,0.6503095808,0.4841387451,0.0126834729,0.0363008606,0.1080218999,0.7409420307,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
154,Wayne Ferreira,Renzo Furlan,1996,177,128.0000000000,32.0000000000,101965.0000000000,101746.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.6981530000,11.0000000000,1828.0000000000,0.3077646520,5.0000000000,88.4051611564,0.5477462632,0.6060665687,0.6587068852,0.4288437651,0.0429600499,0.0111952470,0.0860824795,0.5384470696,175.0000000000,26.0287480000,21.0000000000,1187.0000000000,0.5000000000,5.0000000000,112.5000000000,0.4364740000,0.5746755000,0.6701700000,0.6576800000,0.0173180000,0.0118235000,0.0641235000,0.5277780000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
173,Marc Rosset,Stefan Edberg,1996,177,128.0000000000,16.0000000000,101820.0000000000,101222.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,201.0000000000,25.5523610000,15.0000000000,1445.0000000000,0.5000000000,5.0000000000,153.0000000000,0.5460120000,0.6250695000,0.6422350000,0.4587300000,0.0414635000,0.0221950000,0.1014830000,0.6038965000,188.0000000000,30.3518140000,45.0000000000,899.0000000000,0.8000000000,5.0000000000,159.2000000000,0.5140682000,0.5624378000,0.7599912000,0.4562182000,0.0277768000,0.0479150000,0.0605390000,0.5424090000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
191,Andrei Medvedev,Alberto Berasategui,1997,176,128.0000000000,128.0000000000,102446.0000000000,102238.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,22.7351130000,20.0000000000,1503.0000000000,0.7017467057,5.0000000000,140.9161559277,0.5347287474,0.6341887608,0.7030663498,0.5176028214,0.0477967520,0.0217260394,0.0814472230,0.6837252597,173.0000000000,23.9096510000,13.0000000000,1803.0000000000,0.7148400491,5.0000000000,83.7843049505,0.4632670722,0.7846874638,0.6531849797,0.4770525364,0.0071450843,0.0186325401,0.0803285968,0.6623932760,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
194,Jonas Bjorkman,Richey Reneberg,1997,176,128.0000000000,128.0000000000,102035.0000000000,101191.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,25.1745380000,23.0000000000,1399.0000000000,0.6666666667,5.0000000000,142.3333333333,0.4611870000,0.6645283333,0.6655530000,0.4934880000,0.0316540000,0.0142926667,0.0837086667,0.5262626667,180.0000000000,31.6386030000,43.0000000000,1000.0000000000,0.5202214765,5.0000000000,128.7454850907,0.4860043106,0.5804830599,0.6895983343,0.4206123364,0.0429229872,0.0258147691,0.1087958936,0.5179023632,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
196,Thomas Muster,Marc Kevin Goellner,1997,176,128.0000000000,128.0000000000,101404.0000000000,101806.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,180.0000000000,29.6481860000,5.0000000000,2800.0000000000,0.6263675998,5.0000000000,136.6635635589,0.4416233762,0.6904029300,0.6511863720,0.5235700279,0.0137575142,0.0114194609,0.1028897623,0.7236329964,196.0000000000,26.6748790000,40.0000000000,1059.0000000000,0.3987244049,5.0000000000,171.6001416388,0.5149594230,0.6090353173,0.7452919019,0.4875059006,0.0827112746,0.0265129482,0.0751785561,0.6125519090,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
197,Richard Krajicek,Scott Draper,1997,176,128.0000000000,128.0000000000,101990.0000000000,102401.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,25.4702260000,6.0000000000,2573.0000000000,0.7861615480,5.0000000000,141.2849060595,0.5285238482,0.6303095039,0.8336952722,0.4731497285,0.0954570682,0.0265381101,0.0443243434,0.5638608156,178.0000000000,22.9733070000,62.0000000000,766.0000000000,0.7500000000,5.0000000000,115.0000000000,0.5238832500,0.5227800000,0.7632642500,0.5714750000,0.0796350000,0.0198100000,0.0717855000,0.5160257500,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
199,Mark Woodforde,Javier Sanchez,1997,176,128.0000000000,128.0000000000,101185.0000000000,101439.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,31.6714570000,79.0000000000,603.0000000000,0.2527351996,5.0000000000,181.1192519474,0.4767210608,0.6136405470,0.7389939559,0.4728230375,0.0233880026,0.0168106818,0.0965391004,0.6777900152,178.0000000000,29.3141690000,42.0000000000,1010.0000000000,0.2527351996,5.0000000000,146.9332583739,0.4985437271,0.6424520915,0.7021068721,0.4076919892,0.0373029874,0.0257850822,0.0911339292,0.6042514676,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
201,Albert Costa,Adrian Voinea,1997,176,128.0000000000,128.0000000000,102610.0000000000,102437.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,21.9192330000,12.0000000000,1804.0000000000,0.5000000000,5.0000000000,166.0000000000,0.4814885000,0.7388710000,0.6477615000,0.5753665000,0.0272215000,0.0145495000,0.0896075000,0.5000000000,185.0000000000,22.8035580000,86.0000000000,564.0000000000,0.6666666667,5.0000000000,144.6666666667,0.5200786667,0.5308620000,0.6917276667,0.5016533333,0.0571866667,0.0336136667,0.0924470000,0.5789473333,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
202,Wayne Ferreira,Mikael Tillstrom,1997,176,128.0000000000,128.0000000000,101965.0000000000,102025.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.6947310000,15.0000000000,1647.0000000000,0.5387896638,5.0000000000,140.9277100328,0.5411134151,0.5535289595,0.7062714098,0.4534690660,0.0596474956,0.0231655366,0.0854466250,0.5917541324,185.0000000000,25.2238200000,47.0000000000,913.0000000000,0.5000000000,5.0000000000,162.0000000000,0.5035035000,0.7441270000,0.6260860000,0.3750000000,0.0166835000,0.0065300000,0.1232450000,0.6190480000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
207,Todd Woodbridge,Kenneth Carlsen,1997,176,128.0000000000,128.0000000000,101889.0000000000,102202.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,178.0000000000,26.1492140000,32.0000000000,1194.0000000000,0.5696282494,5.0000000000,147.5878999313,0.4984609017,0.5588957347,0.6435514838,0.4298537662,0.0190367361,0.0550971724,0.0966776988,0.4940195625,190.0000000000,24.1067750000,90.0000000000,532.0000000000,0.3382137088,5.0000000000,177.0570967056,0.5411374457,0.5486180240,0.6916547202,0.3935736721,0.0465155084,0.0223389894,0.1226623829,0.6616264426,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
209,Magnus Larsson,Jim Courier,1997,176,128.0000000000,128.0000000000,101723.0000000000,101793.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,27.1704310000,39.0000000000,1065.0000000000,0.4034934114,5.0000000000,129.9292562203,0.4823929276,0.6760281660,0.7280310690,0.4544810859,0.0467465440,0.0207726199,0.0836945246,0.5431621487,185.0000000000,26.7734430000,22.0000000000,1438.0000000000,0.8474518925,5.0000000000,159.0678367524,0.4713392483,0.6244477707,0.7892595264,0.5102937186,0.0556864616,0.0244462989,0.0497336059,0.5174346263,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
210,Felix Mantilla,Richard Fromberg,1997,176,128.0000000000,128.0000000000,102456.0000000000,101735.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.6721420000,14.0000000000,1760.0000000000,0.5000000000,5.0000000000,137.5000000000,0.5036315000,0.6504675000,0.6440580000,0.5543480000,0.0413490000,0.0085780000,0.0955300000,0.7067310000,196.0000000000,27.0773450000,93.0000000000,516.0000000000,0.6666666667,5.0000000000,117.3333333333,0.5332706667,0.6050746667,0.8063730000,0.5351613333,0.1016876667,0.0216876667,0.0356536667,0.6666666667,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
214,Pete Sampras,Francisco Clavet,1997,176,128.0000000000,64.0000000000,101948.0000000000,101532.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,25.7878170000,1.0000000000,5118.0000000000,0.8233772967,5.0000000000,145.9767264020,0.5312143472,0.6015670374,0.7783876283,0.5055288882,0.0836714809,0.0229079647,0.0682323224,0.6763174268,183.0000000000,28.5858990000,31.0000000000,1204.0000000000,0.6650318965,5.0000000000,139.8769005747,0.4563754929,0.6368238686,0.6365757656,0.5314817476,0.0192070155,0.0215191325,0.1089401547,0.5300910920,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
215,Marc Rosset,Jason Stoltenberg,1997,176,128.0000000000,64.0000000000,101820.0000000000,101727.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,201.0000000000,26.5489390000,18.0000000000,1531.0000000000,0.7848141247,5.0000000000,126.5122864046,0.5114918161,0.6557884122,0.7955146991,0.3985489179,0.0739506807,0.0311233532,0.0650267920,0.5586362602,185.0000000000,27.1430530000,37.0000000000,1116.0000000000,0.3790122928,5.0000000000,99.6296312170,0.5236181129,0.5463942167,0.7295614338,0.4603272897,0.0569389632,0.0360757456,0.0703681606,0.5286009600,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
219,Thomas Muster,Jeff Tarango,1997,176,128.0000000000,64.0000000000,101404.0000000000,101543.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,29.6481860000,5.0000000000,2800.0000000000,0.6263675998,5.0000000000,136.6635635589,0.4416233762,0.6904029300,0.6511863720,0.5235700279,0.0137575142,0.0114194609,0.1028897623,0.7236329964,180.0000000000,28.5119780000,74.0000000000,644.0000000000,0.5000000000,5.0000000000,145.3967782147,0.5037934040,0.6600053319,0.6833557020,0.4078074903,0.0278984774,0.0219723335,0.1244065308,0.6954612457,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
220,Richard Krajicek,Bohdan Ulihrach,1997,176,128.0000000000,64.0000000000,101990.0000000000,102539.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,25.4702260000,6.0000000000,2573.0000000000,0.7861615480,5.0000000000,141.2849060595,0.5285238482,0.6303095039,0.8336952722,0.4731497285,0.0954570682,0.0265381101,0.0443243434,0.5638608156,188.0000000000,22.2532500000,27.0000000000,1313.0000000000,0.5000000000,5.0000000000,117.5000000000,0.4083920000,0.5739265000,0.6468495000,0.4583335000,0.0492315000,0.0313205000,0.0840825000,0.2777775000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
223,Petr Korda,Carlos Costa,1997,176,128.0000000000,64.0000000000,101434.0000000000,101475.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,190.0000000000,29.3388080000,30.0000000000,1217.0000000000,0.3982379050,5.0000000000,131.8229072348,0.4733778679,0.6560655340,0.6573718722,0.4376334985,0.0335839784,0.0283585350,0.1220094964,0.5583002910,183.0000000000,29.0924020000,89.0000000000,539.0000000000,0.4034934114,5.0000000000,183.8419209363,0.4927384963,0.5659782613,0.7117008915,0.4721209066,0.0570520950,0.0110489678,0.1121089793,0.6417198052,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
228,Magnus Larsson,Felix Mantilla,1997,176,128.0000000000,64.0000000000,101723.0000000000,102456.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,27.1704310000,39.0000000000,1065.0000000000,0.4034934114,5.0000000000,129.9292562203,0.4823929276,0.6760281660,0.7280310690,0.4544810859,0.0467465440,0.0207726199,0.0836945246,0.5431621487,180.0000000000,22.6721420000,14.0000000000,1760.0000000000,0.5000000000,5.0000000000,137.5000000000,0.5036315000,0.6504675000,0.6440580000,0.5543480000,0.0413490000,0.0085780000,0.0955300000,0.7067310000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
234,Mark Philippoussis,Jan Siemerink,1997,176,128.0000000000,32.0000000000,102882.0000000000,101733.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,20.5475690000,21.0000000000,1479.0000000000,0.5000000000,5.0000000000,129.0000000000,0.5063425000,0.6010040000,0.7896605000,0.5663135000,0.1139705000,0.0318630000,0.0397215000,0.7777780000,183.0000000000,27.1156730000,26.0000000000,1320.0000000000,0.3982379050,5.0000000000,129.3982379050,0.4847002404,0.5336990542,0.7588272578,0.5225290081,0.0418642056,0.0346332832,0.0773074914,0.3938030926,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
237,Mark Woodforde,Albert Costa,1997,176,128.0000000000,32.0000000000,101185.0000000000,102610.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,31.6714570000,79.0000000000,603.0000000000,0.2527351996,5.0000000000,181.1192519474,0.4767210608,0.6136405470,0.7389939559,0.4728230375,0.0233880026,0.0168106818,0.0965391004,0.6777900152,180.0000000000,21.9192330000,12.0000000000,1804.0000000000,0.5000000000,5.0000000000,166.0000000000,0.4814885000,0.7388710000,0.6477615000,0.5753665000,0.0272215000,0.0145495000,0.0896075000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
249,Pete Sampras,Todd Martin,1998,175,128.0000000000,128.0000000000,101948.0000000000,101774.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7843930000,1.0000000000,3812.0000000000,0.7756405757,5.0000000000,137.3530011085,0.5331742487,0.5945392073,0.7723783590,0.5125077991,0.0753614843,0.0272195244,0.0599119156,0.7313999693,198.0000000000,27.8795360000,33.0000000000,1076.0000000000,0.5696282494,5.0000000000,147.0000000000,0.4894727452,0.6962113752,0.7973996338,0.4818275356,0.0916993450,0.0092886430,0.0656252713,0.6981453434,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
252,Andrea Gaudenzi,Andrei Medvedev,1998,175,128.0000000000,128.0000000000,102247.0000000000,102446.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,24.8186170000,34.0000000000,1075.0000000000,0.3896621650,5.0000000000,68.7474996799,0.4916958993,0.6584493248,0.6779692360,0.4971285769,0.0063578892,0.0423196248,0.0691189274,0.5640442292,193.0000000000,23.7316910000,68.0000000000,666.0000000000,0.6868308255,5.0000000000,139.2510234404,0.5129800970,0.5863475481,0.7075885820,0.4955192271,0.0414671115,0.0267063394,0.0903646149,0.6637408117,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
255,Todd Woodbridge,Karol Kucera,1998,175,128.0000000000,128.0000000000,101889.0000000000,102344.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,27.1457900000,35.0000000000,1051.0000000000,0.5406802078,5.0000000000,142.1465873205,0.5016670095,0.5943211896,0.6348417067,0.4535568896,0.0233265687,0.0460316417,0.0884496883,0.4524109294,188.0000000000,24.2245040000,9.0000000000,2293.0000000000,0.3077646520,5.0000000000,154.8597545683,0.5455443928,0.5335694629,0.7017310139,0.3396804402,0.0436501405,0.0582416888,0.1143810404,0.5322360069,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
259,Thomas Muster,Jonas Bjorkman,1998,175,128.0000000000,128.0000000000,101404.0000000000,102035.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,180.0000000000,30.6447640000,23.0000000000,1515.0000000000,0.6457503006,5.0000000000,155.1022951348,0.4618278441,0.7089269379,0.6515052375,0.5092021145,0.0189063870,0.0113315421,0.0998698568,0.6708213705,183.0000000000,26.1711160000,7.0000000000,2614.0000000000,0.5909343527,5.0000000000,140.5914901120,0.4620792024,0.5937699663,0.6900573262,0.4827063691,0.0404017639,0.0182110566,0.0796606230,0.4881139524,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
260,Marcelo Rios,Brett Steven,1998,175,128.0000000000,128.0000000000,102701.0000000000,101601.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,175.0000000000,22.4120460000,3.0000000000,3484.0000000000,0.7096901425,5.0000000000,128.7649565598,0.4987716546,0.5252351756,0.7357952188,0.5077808267,0.0438692254,0.0336370661,0.0767560483,0.6574332670,185.0000000000,29.0759750000,46.0000000000,884.0000000000,0.4647513251,5.0000000000,131.7748671554,0.4886322058,0.6810696108,0.6467311602,0.4815432891,0.0393475661,0.0174050011,0.1003947705,0.4670054174,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
264,Albert Costa,Kenneth Carlsen,1998,175,128.0000000000,128.0000000000,102610.0000000000,102202.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,180.0000000000,22.9158120000,13.0000000000,2005.0000000000,0.6086725365,5.0000000000,148.6123941569,0.4873304095,0.7057386997,0.6603813156,0.5050461317,0.0332166378,0.0215376875,0.0973337913,0.6508179196,190.0000000000,25.1033540000,64.0000000000,744.0000000000,0.1851473458,5.0000000000,168.4323709575,0.5251614202,0.5375643723,0.6780247085,0.4302331315,0.0393890653,0.0191918021,0.1072964541,0.5267640403,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
266,Jim Courier,Richard Fromberg,1998,175,128.0000000000,128.0000000000,101793.0000000000,101735.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,27.7700210000,50.0000000000,859.0000000000,0.7118043401,5.0000000000,158.7368480594,0.4794777234,0.6243943457,0.7829754427,0.4799551666,0.0530501140,0.0268104140,0.0576660198,0.5146439495,196.0000000000,28.0739210000,43.0000000000,912.0000000000,0.3673503968,5.0000000000,102.8164942440,0.5515409318,0.6089184862,0.7685913549,0.4137338110,0.0838042678,0.0258363398,0.0604618971,0.5357157986,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
281,Juan Albert Viloca Puig,Javier Sanchez,1998,175,128.0000000000,128.0000000000,102167.0000000000,101439.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.3497600000,75.0000000000,604.0000000000,0.5000000000,5.0000000000,126.0000000000,0.5103425000,0.5789050000,0.7230710000,0.4173115000,0.0475110000,0.0398755000,0.0852290000,0.4761905000,178.0000000000,30.3107450000,71.0000000000,642.0000000000,0.1562230607,5.0000000000,190.1101212991,0.4917247683,0.6719225372,0.7067577228,0.4302128111,0.0366961999,0.0193482402,0.0866679797,0.5981352497,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
282,Hicham Arazi,Jiri Novak,1998,175,128.0000000000,128.0000000000,102271.0000000000,102562.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,175.0000000000,24.5968510000,45.0000000000,889.0000000000,0.8000000000,5.0000000000,115.6000000000,0.5278024000,0.5282790000,0.7409540000,0.4812770000,0.0432274000,0.0340412000,0.0773592000,0.6488890000,190.0000000000,23.1759070000,84.0000000000,562.0000000000,0.5000000000,5.0000000000,119.0000000000,0.5197625000,0.7744360000,0.6442865000,0.3000000000,0.0313310000,0.0156655000,0.0984960000,0.5432690000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
284,Jeff Tarango,Paul Haarhuis,1998,175,128.0000000000,128.0000000000,101543.0000000000,101235.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,180.0000000000,29.5085560000,47.0000000000,877.0000000000,0.5000000000,5.0000000000,167.3932798250,0.5139659288,0.6453372936,0.6607170084,0.4202430669,0.0200013166,0.0288051284,0.1147974888,0.6722758242,188.0000000000,32.2600980000,83.0000000000,562.0000000000,0.5614038016,5.0000000000,139.9183844363,0.4915906344,0.6374232688,0.7079532318,0.5232977082,0.0400216527,0.0139497184,0.0792630486,0.5792758564,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
288,Felix Mantilla,Byron Black,1998,175,128.0000000000,64.0000000000,102456.0000000000,101647.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.6687200000,15.0000000000,1988.0000000000,0.5000000000,5.0000000000,114.7284114298,0.4756924270,0.7334510566,0.7005837477,0.5653039111,0.0350557105,0.0082927997,0.0840939416,0.8001883765,175.0000000000,28.6324440000,48.0000000000,874.0000000000,0.3570804661,5.0000000000,143.8496559313,0.5009406439,0.5923758768,0.6850775744,0.4890690528,0.0391328054,0.0246364130,0.0897068179,0.5904431533,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
293,Bohdan Ulihrach,Mark Philippoussis,1998,175,128.0000000000,64.0000000000,102539.0000000000,102882.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,23.2498280000,53.0000000000,826.0000000000,0.5000000000,5.0000000000,107.5027172131,0.4147658232,0.5659314508,0.6992741401,0.5008186194,0.0429201598,0.0291474795,0.0749049944,0.2623497487,196.0000000000,21.5441470000,21.0000000000,1594.0000000000,0.6086725365,5.0000000000,118.7847815672,0.5296539545,0.6256735352,0.7965641402,0.4766857168,0.1078649509,0.0416094051,0.0459522399,0.5331472091,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
294,Albert Costa,Marc Kevin Goellner,1998,175,128.0000000000,64.0000000000,102610.0000000000,101806.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,22.9158120000,13.0000000000,2005.0000000000,0.6086725365,5.0000000000,148.6123941569,0.4873304095,0.7057386997,0.6603813156,0.5050461317,0.0332166378,0.0215376875,0.0973337913,0.6508179196,196.0000000000,27.6714570000,82.0000000000,567.0000000000,0.3009513941,5.0000000000,176.1120539482,0.5210406392,0.6214820830,0.7406990581,0.4905696351,0.0897969258,0.0254850217,0.0731755076,0.5566584709,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
298,Magnus Gustafsson,David Prinosil,1998,175,128.0000000000,64.0000000000,101320.0000000000,102184.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,31.3894600000,28.0000000000,1300.0000000000,0.4525729119,5.0000000000,141.7704350517,0.4637939399,0.7041447388,0.7003553774,0.3683385260,0.0238678384,0.0311933247,0.0937788315,0.6570624520,185.0000000000,25.2101310000,104.0000000000,464.0000000000,0.2527351996,5.0000000000,123.3719871470,0.5165932982,0.5695889837,0.6168090106,0.3574929611,0.0374343807,0.0386341232,0.1247553354,0.4422818371,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
