66,2018-7696-te51-re44,/en/scores/2018/7696/MS002/match-stats?isLive=False,02:08:00,128,10,1,64,94,50,64,14,30,3,6,64,94,14,57,21,38,4,7,14,14,35,95,99,189,7,2,57,95,43,57,17,38,3,7,60,95,14,64,16,30,3,6,14,14,30,94,90,189
66,2018-7696-dh58-mu94,/en/scores/2018/7696/MS003/match-stats?isLive=False,02:00:00,120,10,2,62,86,47,62,15,24,5,5,62,86,17,60,19,34,4,17,14,14,36,94,98,180,2,0,60,94,43,60,15,34,13,17,58,94,15,62,9,24,0,5,14,14,24,86,82,180
66,2018-7696-te51-dh58,/en/scores/2018/7696/MS001/match-stats?isLive=False,01:41:00,101,10,0,52,75,40,52,14,23,2,3,54,75,14,44,13,30,1,8,12,11,27,74,81,149,4,1,44,74,30,44,17,30,7,8,47,74,12,52,9,23,1,3,11,12,21,75,68,149
66,2018-7696-te51-hb71,/en/scores/2018/7696/MS009/match-stats?isLive=False,01:02:00,62,6,3,40,56,32,40,7,16,5,5,39,56,8,27,8,14,2,4,9,7,16,41,55,97,0,1,27,41,19,27,6,14,2,4,25,41,8,40,9,16,0,5,7,9,17,56,42,97
66,2018-7696-mu94-td51,/en/scores/2018/7696/MS012/match-stats?isLive=False,00:56:00,56,7,1,27,46,25,27,16,19,2,2,41,46,8,29,11,17,2,4,9,7,19,46,60,92,6,3,29,46,21,29,6,17,2,4,27,46,2,27,3,19,0,2,7,9,5,46,32,92
66,2018-7696-te51-td51,/en/scores/2018/7696/MS008/match-stats?isLive=False,01:10:00,70,6,1,41,58,33,41,12,17,2,2,45,58,7,35,6,18,1,1,9,9,13,53,58,111,7,1,35,53,28,35,12,18,0,1,40,53,8,41,5,17,0,2,9,9,13,58,53,111
66,2018-7696-dh58-fb98,/en/scores/2018/7696/MS016/match-stats?isLive=False,01:10:00,70,3,3,37,59,30,37,12,22,2,2,42,59,2,27,17,25,2,5,9,8,19,52,61,111,5,3,27,52,25,27,8,25,3,5,33,52,7,37,10,22,0,2,8,9,17,59,50,111
66,2018-7696-re44-co06,/en/scores/2018/7696/MS021/match-stats?isLive=False,01:02:00,62,9,2,39,57,33,39,6,18,2,3,39,57,11,39,10,14,3,5,9,8,21,53,60,110,6,1,39,53,28,39,4,14,2,5,32,53,6,39,12,18,1,3,8,9,18,57,50,110
66,2018-7696-dh58-re44,/en/scores/2018/7696/MS017/match-stats?isLive=False,01:24:00,84,10,3,47,72,38,47,10,25,4,5,48,72,12,38,17,22,4,12,12,10,29,60,77,132,3,6,38,60,26,38,5,22,8,12,31,60,9,47,15,25,1,5,10,12,24,72,55,132
66,2018-7696-dh58-co06,/en/scores/2018/7696/MS018/match-stats?isLive=False,00:55:00,55,6,1,30,46,23,30,9,16,2,2,32,46,12,32,13,17,4,10,8,8,25,49,57,95,1,3,32,49,20,32,4,17,6,10,24,49,7,30,7,16,0,2,8,8,14,46,38,95
66,2018-7696-fb98-co06,/en/scores/2018/7696/MS020/match-stats?isLive=False,01:22:00,82,8,1,45,67,36,45,13,22,0,1,49,67,9,42,14,27,2,6,11,11,23,69,72,136,7,4,42,69,33,42,13,27,4,6,46,69,9,45,9,22,1,1,11,11,18,67,64,136
66,2018-7696-hb71-mu94,/en/scores/2018/7696/MS013/match-stats?isLive=False,02:04:00,124,5,3,53,80,38,53,13,27,6,9,51,80,20,63,20,35,6,12,14,15,40,98,91,178,8,1,63,98,43,63,15,35,6,12,58,98,15,53,14,27,3,9,15,14,29,80,87,178
66,2018-7696-td51-hb71,/en/scores/2018/7696/MS011/match-stats?isLive=False,01:22:00,82,11,1,53,78,39,53,17,25,6,7,56,78,13,48,9,19,2,7,12,11,22,67,78,145,9,4,48,67,35,48,10,19,5,7,45,67,14,53,8,25,1,7,11,12,22,78,67,145
66,2018-7696-re44-fb98,/en/scores/2018/7696/MS019/match-stats?isLive=False,01:56:00,116,10,6,55,96,45,55,17,41,6,9,62,96,14,54,23,36,3,16,15,14,37,90,99,186,15,0,54,90,40,54,13,36,13,16,53,90,10,55,24,41,3,9,14,15,34,96,87,186
