1,2017-451-s694-ga79,/en/scores/2017/451/QS010/match-stats?isLive=False,02:43:00,163,6,8,65,106,49,65,13,41,3,9,62,106,24,65,26,48,7,14,17,17,50,113,112,219,7,4,65,113,41,65,22,48,7,14,63,113,16,65,28,41,6,9,17,17,44,106,107,219
1,2017-451-me31-f586,/en/scores/2017/451/QS014/match-stats?isLive=False,02:02:00,122,5,3,47,86,33,47,23,39,0,2,56,86,25,65,18,31,6,8,14,14,43,96,99,182,2,4,65,96,40,65,13,31,2,8,53,96,14,47,16,39,2,2,14,14,30,86,83,182
1,2017-451-la93-d864,/en/scores/2017/451/QS011/match-stats?isLive=False,01:02:00,62,12,3,32,52,29,32,13,20,0,0,42,52,10,34,10,23,2,5,10,10,20,57,62,109,3,2,34,57,24,34,13,23,3,5,37,57,3,32,7,20,0,0,10,10,10,52,47,109
1,2017-451-be67-c582,/en/scores/2017/451/QS012/match-stats?isLive=False,01:34:00,94,2,3,34,53,23,34,8,19,1,5,31,53,23,50,17,37,5,13,11,12,40,87,71,140,0,1,50,87,27,50,20,37,8,13,47,87,11,34,11,19,4,5,12,11,22,53,69,140
1,2017-451-sk47-da81,/en/scores/2017/451/QS015/match-stats?isLive=False,01:43:00,103,7,1,47,69,34,47,12,22,3,4,46,69,21,54,15,25,3,8,10,10,36,79,82,148,4,2,54,79,33,54,10,25,5,8,43,79,13,47,10,22,1,4,10,10,23,69,66,148
1,2017-451-g983-z367,/en/scores/2017/451/QS013/match-stats?isLive=False,00:56:00,56,4,2,25,41,25,25,6,16,0,1,31,41,18,36,11,13,5,11,8,7,29,49,60,90,0,3,36,49,18,36,2,13,6,11,20,49,0,25,10,16,1,1,7,8,10,41,30,90
1,2017-451-pd07-ac23,/en/scores/2017/451/QS009/match-stats?isLive=False,00:53:00,53,5,1,22,38,19,22,7,16,0,2,26,38,20,34,10,17,6,9,8,8,30,51,56,89,0,6,34,51,14,34,7,17,3,9,21,51,3,22,9,16,2,2,8,8,12,38,33,89
2,2017-891-mm58-sc56,/en/scores/2017/891/MS002/match-stats?isLive=False,02:06:00,126,4,2,59,96,42,59,21,37,6,9,63,96,25,65,10,27,4,7,15,15,35,92,98,188,3,2,65,92,40,65,17,27,3,7,57,92,17,59,16,37,3,9,15,15,33,96,90,188
2,2017-891-bd06-pd31,/en/scores/2017/891/MS003/match-stats?isLive=False,01:08:00,68,3,1,36,53,26,36,10,17,0,1,36,53,9,27,17,26,4,7,9,9,26,53,62,106,8,3,27,53,18,27,9,26,3,7,27,53,10,36,7,17,1,1,9,9,17,53,44,106
2,2017-891-bd06-y061,/en/scores/2017/891/MS007/match-stats?isLive=False,02:04:00,124,1,3,54,78,34,54,13,24,6,10,47,78,20,56,13,28,4,12,14,14,33,84,80,162,2,2,56,84,36,56,15,28,8,12,51,84,20,54,11,24,4,10,14,14,31,78,82,162
2,2017-891-bd06-mm58,/en/scores/2017/891/MS001/match-stats?isLive=False,01:14:00,74,4,1,38,49,32,38,9,11,0,0,41,49,12,42,12,21,2,4,10,9,24,63,65,112,8,4,42,63,30,42,9,21,2,4,39,63,6,38,2,11,0,0,9,10,8,49,47,112
2,2017-891-pd31-bh09,/en/scores/2017/891/MS006/match-stats?isLive=False,01:02:00,62,4,4,22,45,20,22,14,23,0,0,34,45,12,26,11,16,4,8,8,7,23,42,57,87,4,3,26,42,14,26,5,16,4,8,19,42,2,22,9,23,0,0,7,8,11,45,30,87
2,2017-891-mm58-kc04,/en/scores/2017/891/MS004/match-stats?isLive=False,01:25:00,85,8,2,37,55,28,37,7,18,3,4,35,55,19,45,15,24,5,11,8,9,34,69,69,124,3,5,45,69,26,45,9,24,6,11,35,69,9,37,11,18,1,4,9,8,20,55,55,124
2,2017-891-kc04-c977,/en/scores/2017/891/MS008/match-stats?isLive=False,02:48:00,168,8,2,83,130,55,83,30,47,9,11,85,130,16,69,18,44,2,5,18,18,34,113,119,243,18,2,69,113,53,69,26,44,3,5,79,113,28,83,17,47,2,11,18,18,45,130,124,243
2,2017-891-sc56-r772,/en/scores/2017/891/MS005/match-stats?isLive=False,01:45:00,105,9,1,48,75,32,48,16,27,2,3,48,75,12,41,15,26,3,4,11,11,27,67,75,142,2,1,41,67,29,41,11,26,1,4,40,67,16,48,11,27,1,3,11,11,27,75,67,142
2,2017-891-bd06-sc73,/en/scores/2017/891/MS015/match-stats?isLive=False,01:15:00,75,3,2,31,55,26,31,14,24,2,2,40,55,10,34,12,18,3,5,9,8,22,52,62,107,6,1,34,52,24,34,6,18,2,5,30,52,5,31,10,24,0,2,8,9,15,55,45,107
2,2017-891-r772-d632,/en/scores/2017/891/MS010/match-stats?isLive=False,01:04:00,64,1,3,33,53,23,33,12,20,3,3,35,53,19,34,6,9,5,9,7,7,25,43,60,96,0,1,34,43,15,34,3,9,4,9,18,43,10,33,8,20,0,3,7,7,18,53,36,96
2,2017-891-pd31-bf55,/en/scores/2017/891/MS012/match-stats?isLive=False,01:26:00,86,12,3,47,79,35,47,18,32,7,7,53,79,24,55,7,20,2,11,10,9,31,75,84,154,0,2,55,75,31,55,13,20,9,11,44,75,12,47,14,32,0,7,9,10,26,79,70,154
2,2017-891-bh09-k966,/en/scores/2017/891/MS013/match-stats?isLive=False,03:04:00,184,14,4,67,123,59,67,23,56,2,5,82,123,33,103,16,32,3,11,18,18,49,135,131,258,4,3,103,135,70,103,16,32,8,11,86,135,8,67,33,56,3,5,18,18,41,123,127,258
2,2017-891-y061-o376,/en/scores/2017/891/MS014/match-stats?isLive=False,01:33:00,93,0,2,40,63,30,40,12,23,2,3,42,63,16,44,18,24,5,9,9,10,34,68,76,131,3,4,44,68,28,44,6,24,4,9,34,68,10,40,11,23,1,3,10,9,21,63,55,131
2,2017-891-pd31-k776,/en/scores/2017/891/MS024/match-stats?isLive=False,01:05:00,65,4,5,26,59,23,26,20,33,0,0,43,59,11,38,11,20,2,8,10,9,22,58,65,117,9,6,38,58,27,38,9,20,6,8,36,58,3,26,13,33,0,0,9,10,16,59,52,117
2,2017-891-y061-me64,/en/scores/2017/891/MS028/match-stats?isLive=False,01:25:00,85,1,0,37,61,29,37,16,24,2,2,45,61,10,38,17,32,2,8,10,9,27,70,72,131,6,4,38,70,28,38,15,32,6,8,43,70,8,37,8,24,0,2,9,10,16,61,59,131
2,2017-891-ch27-cg80,/en/scores/2017/891/MS023/match-stats?isLive=False,02:01:00,121,6,4,32,67,27,32,15,35,5,7,42,67,24,54,20,35,5,14,10,11,44,89,86,156,2,2,54,89,30,54,15,35,9,14,45,89,5,32,20,35,2,7,11,10,25,67,70,156
2,2017-891-mm58-l575,/en/scores/2017/891/MS009/match-stats?isLive=False,01:26:00,86,6,1,36,69,24,36,18,33,3,5,42,69,14,28,14,29,5,9,9,10,28,57,70,126,2,3,28,57,14,28,15,29,4,9,29,57,12,36,15,33,2,5,10,9,27,69,56,126
2,2017-891-sc56-ch27,/en/scores/2017/891/MS011/match-stats?isLive=False,01:06:00,66,2,1,28,46,20,28,10,18,3,4,30,46,16,34,15,22,5,7,8,8,31,56,61,102,2,3,34,56,18,34,7,22,2,7,25,56,8,28,8,18,1,4,8,8,16,46,41,102
2,2017-891-l575-a829,/en/scores/2017/891/MS019/match-stats?isLive=False,01:04:00,64,4,4,19,38,16,19,12,19,0,1,28,38,13,25,18,26,6,10,7,8,31,51,59,89,1,2,25,51,12,25,8,26,4,10,20,51,3,19,7,19,1,1,8,7,10,38,30,89
2,2017-891-bh09-g476,/en/scores/2017/891/MS026/match-stats?isLive=False,01:15:00,75,7,4,37,59,27,37,14,22,5,5,41,59,9,33,12,20,3,5,9,9,21,53,62,112,2,2,33,53,24,33,8,20,2,5,32,53,10,37,8,22,0,5,9,9,18,59,50,112
2,2017-891-bf55-rb56,/en/scores/2017/891/MS025/match-stats?isLive=False,00:53:00,53,0,2,26,36,22,26,7,10,1,1,29,36,14,27,12,17,5,10,7,7,26,44,55,80,2,3,27,44,13,27,5,17,5,10,18,44,4,26,3,10,0,1,7,7,7,36,25,80
2,2017-891-d632-mf09,/en/scores/2017/891/MS021/match-stats?isLive=False,01:00:00,60,1,0,25,39,20,25,12,14,0,0,32,39,15,30,9,18,4,4,8,9,24,48,56,87,4,0,30,48,15,30,9,18,0,4,24,48,5,25,2,14,0,0,9,8,7,39,31,87
2,2017-891-sc73-l987,/en/scores/2017/891/MS030/match-stats?isLive=False,02:33:00,153,12,4,70,117,51,70,23,47,4,8,74,117,36,95,14,32,3,12,17,17,50,127,124,244,2,2,95,127,59,95,18,32,9,12,77,127,19,70,24,47,4,8,17,17,43,117,120,244
2,2017-891-kc04-e698,/en/scores/2017/891/MS017/match-stats?isLive=False,02:20:00,140,4,1,63,101,47,63,21,38,5,6,68,101,13,47,19,43,4,7,15,15,32,90,100,191,7,2,47,90,34,47,24,43,3,7,58,90,16,63,17,38,1,6,15,15,33,101,91,191
2,2017-891-mm58-mj08,/en/scores/2017/891/MS018/match-stats?isLive=False,01:37:00,97,8,4,46,72,33,46,12,26,3,4,45,72,18,43,13,24,4,10,9,9,31,67,76,139,2,3,43,67,25,43,11,24,6,10,36,67,13,46,14,26,1,4,9,9,27,72,63,139
2,2017-891-o376-rh16,/en/scores/2017/891/MS029/match-stats?isLive=False,01:19:00,79,5,2,33,60,27,33,18,27,0,0,45,60,16,51,10,18,2,8,10,10,26,69,71,129,1,3,51,69,35,51,8,18,6,8,43,69,6,33,9,27,0,0,10,10,15,60,58,129
2,2017-891-sc56-d923,/en/scores/2017/891/MS022/match-stats?isLive=False,01:02:00,62,2,0,36,53,28,36,11,17,5,5,39,53,12,29,18,28,4,8,8,8,30,57,69,110,1,4,29,57,17,29,10,28,4,8,27,57,8,36,6,17,0,5,8,8,14,53,41,110
2,2017-891-ch27-m762,/en/scores/2017/891/QS004/match-stats?isLive=False,01:40:00,100,6,2,35,56,26,35,10,21,1,3,36,56,32,60,18,32,5,16,9,9,50,92,86,148,5,2,60,92,28,60,14,32,11,16,42,92,9,35,11,21,2,3,9,9,20,56,62,148
2,2017-891-bf55-kc29,/en/scores/2017/891/QS005/match-stats?isLive=False,00:59:00,59,2,2,24,42,19,24,10,18,3,4,29,42,16,31,11,18,5,6,8,8,27,49,56,91,0,1,31,49,15,31,7,18,1,6,22,49,5,24,8,18,1,4,8,8,13,42,35,91
2,2017-891-kc04-ga94,/en/scores/2017/891/QS006/match-stats?isLive=False,01:38:00,98,2,1,51,82,39,51,12,31,10,12,51,82,15,41,17,29,4,7,10,10,32,70,83,152,4,4,41,70,26,41,12,29,3,7,38,70,12,51,19,31,2,12,10,10,31,82,69,152
2,2017-891-mf09-ta29,/en/scores/2017/891/QS007/match-stats?isLive=False,01:31:00,91,4,2,42,77,29,42,18,35,12,14,47,77,18,38,12,24,5,9,10,10,30,62,77,139,1,1,38,62,20,38,12,24,4,9,32,62,13,42,17,35,2,14,10,10,30,77,62,139
2,2017-891-ch27-z246,/en/scores/2017/891/QS008/match-stats?isLive=False,01:15:00,75,1,4,35,66,27,35,16,31,5,5,43,66,14,35,11,17,4,8,8,8,25,52,68,118,5,2,35,52,21,35,6,17,4,8,27,52,8,35,15,31,0,5,8,8,23,66,50,118
2,2017-891-kc29-mp13,/en/scores/2017/891/QS010/match-stats?isLive=False,02:19:00,139,6,2,81,112,61,81,22,31,8,8,83,112,10,60,22,46,2,11,17,16,32,106,115,218,11,2,60,106,50,60,24,46,9,11,74,106,20,81,9,31,0,8,16,17,29,112,103,218
2,2017-891-kc04-sf76,/en/scores/2017/891/QS012/match-stats?isLive=False,01:23:00,83,4,1,31,57,24,31,16,26,2,3,40,57,12,34,13,25,3,7,10,9,25,59,65,116,5,1,34,59,22,34,12,25,4,7,34,59,7,31,10,26,1,3,9,10,17,57,51,116
2,2017-891-ta29-bf98,/en/scores/2017/891/QS014/match-stats?isLive=False,01:01:00,61,4,1,31,49,22,31,11,18,2,3,33,49,13,28,13,21,5,6,8,8,26,49,59,98,1,2,28,49,15,28,8,21,1,6,23,49,9,31,7,18,1,3,8,8,16,49,39,98
2,2017-891-m762-d916,/en/scores/2017/891/QS009/match-stats?isLive=False,00:53:00,53,6,0,23,36,20,23,8,13,0,0,28,36,15,28,15,24,5,7,7,7,30,52,58,88,3,0,28,52,13,28,9,24,2,7,22,52,3,23,5,13,0,0,7,7,8,36,30,88
2,2017-891-ga94-mi01,/en/scores/2017/891/QS013/match-stats?isLive=False,01:13:00,73,4,1,47,67,31,47,11,20,6,7,42,67,11,29,16,27,4,7,9,8,27,56,69,123,2,4,29,56,18,29,11,27,3,7,29,56,16,47,9,20,1,7,8,9,25,67,54,123
2,2017-891-mf09-gb53,/en/scores/2017/891/QS015/match-stats?isLive=False,01:00:00,60,3,0,37,50,24,37,10,13,3,4,34,50,14,30,12,14,5,8,8,7,26,44,60,94,2,2,30,44,16,30,2,14,3,8,18,44,13,37,3,13,1,4,7,8,16,50,34,94
2,2017-891-bf55-cf01,/en/scores/2017/891/QS011/match-stats?isLive=False,01:10:00,70,2,4,27,54,20,27,17,27,7,8,37,54,12,30,16,26,5,6,9,10,28,56,65,110,0,3,30,56,18,30,10,26,1,6,28,56,7,27,10,27,1,8,10,9,17,54,45,110
3,2017-338-ma30-t840,/en/scores/2017/338/MS003/match-stats?isLive=False,01:30:00,90,16,3,49,76,38,49,16,27,3,3,54,76,4,32,9,23,1,1,11,10,13,55,67,131,9,3,32,55,28,32,14,23,0,1,42,55,11,49,11,27,0,3,10,11,22,76,64,131
3,2017-338-e687-kb54,/en/scores/2017/338/MS002/match-stats?isLive=False,01:50:00,110,2,4,40,72,29,40,17,32,0,3,46,72,21,53,19,31,5,8,13,13,40,84,86,156,7,3,53,84,32,53,12,31,3,8,44,84,11,40,15,32,3,3,13,13,26,72,70,156
3,2017-338-ma30-e687,/en/scores/2017/338/MS001/match-stats?isLive=False,01:29:00,89,12,4,38,60,33,38,12,22,1,1,45,60,15,46,12,25,2,7,10,10,27,71,72,131,7,5,46,71,31,46,13,25,5,7,44,71,5,38,10,22,0,1,10,10,15,60,59,131
3,2017-338-e687-tb69,/en/scores/2017/338/MS004/match-stats?isLive=False,02:02:00,122,1,0,45,94,31,45,23,49,5,9,54,94,20,49,17,32,6,9,13,13,37,81,91,175,2,4,49,81,29,49,15,32,3,9,44,81,14,45,26,49,4,9,13,13,40,94,84,175
3,2017-338-ma30-c882,/en/scores/2017/338/MS007/match-stats?isLive=False,01:37:00,97,17,2,47,72,36,47,13,25,1,2,49,72,20,50,6,23,2,9,11,11,26,73,75,145,5,1,50,73,30,50,17,23,7,9,47,73,11,47,12,25,1,2,11,11,23,72,70,145
3,2017-338-tb69-e698,/en/scores/2017/338/MS008/match-stats?isLive=False,02:40:00,160,5,5,60,103,41,60,24,43,3,7,65,103,26,65,27,53,6,12,17,16,53,118,118,221,6,2,65,118,39,65,26,53,6,12,65,118,19,60,19,43,4,7,16,17,38,103,103,221
3,2017-338-kb54-cd85,/en/scores/2017/338/MS005/match-stats?isLive=False,01:46:00,106,9,5,37,79,29,37,22,42,4,6,51,79,15,46,15,32,3,10,13,12,30,78,81,157,4,3,46,78,31,46,17,32,7,10,48,78,8,37,20,42,2,6,12,13,28,79,76,157
3,2017-338-c882-m873,/en/scores/2017/338/MS015/match-stats?isLive=False,01:47:00,107,9,3,45,76,35,45,14,31,2,4,49,76,21,54,11,25,3,6,13,13,32,79,81,155,2,2,54,79,33,54,14,25,3,6,47,79,10,45,17,31,2,4,13,13,27,76,74,155
3,2017-338-t840-l503,/en/scores/2017/338/MS013/match-stats?isLive=False,01:33:00,93,12,1,33,55,30,33,12,22,1,1,42,55,15,49,20,34,2,10,10,9,35,83,77,138,3,5,49,83,34,49,14,34,8,10,48,83,3,33,10,22,0,1,9,10,13,55,61,138
3,2017-338-k435-tc61,/en/scores/2017/338/MS012/match-stats?isLive=False,01:24:00,84,5,1,38,65,30,38,16,27,3,4,46,65,13,43,11,18,3,3,11,11,24,61,70,126,10,0,43,61,30,43,7,18,0,3,37,61,8,38,11,27,1,4,11,11,19,65,56,126
3,2017-338-cd85-z168,/en/scores/2017/338/MS010/match-stats?isLive=False,02:10:00,130,4,6,61,101,45,61,21,40,5,6,66,101,24,78,16,34,2,11,14,16,40,112,106,213,8,3,78,112,54,78,18,34,9,11,72,112,16,61,19,40,1,6,16,14,35,101,107,213
3,2017-338-ma30-bh98,/en/scores/2017/338/MS014/match-stats?isLive=False,01:43:00,103,22,3,40,64,36,40,15,24,0,1,51,64,9,51,30,45,3,13,13,13,39,96,90,160,17,4,51,96,42,51,15,45,10,13,57,96,4,40,9,24,1,1,13,13,13,64,70,160
3,2017-338-e687-g710,/en/scores/2017/338/MS009/match-stats?isLive=False,01:43:00,103,5,3,42,70,35,42,12,28,2,4,47,70,16,51,12,25,3,4,12,13,28,76,75,146,3,3,51,76,35,51,13,25,1,4,48,76,7,42,16,28,2,4,13,12,23,70,71,146
3,2017-338-kb54-dh58,/en/scores/2017/338/MS011/match-stats?isLive=False,00:40:00,40,2,1,13,28,9,13,9,15,2,2,18,28,10,20,5,11,2,8,4,4,15,31,33,59,0,0,20,31,10,20,6,11,6,8,16,31,4,13,6,15,0,2,4,4,10,28,26,59
3,2017-338-ma30-d801,/en/scores/2017/338/MS028/match-stats?isLive=False,02:07:00,127,14,6,56,96,44,56,20,40,2,3,64,96,16,65,18,35,2,7,15,15,34,100,98,196,8,6,65,100,49,65,17,35,5,7,66,100,12,56,20,40,1,3,15,15,32,96,98,196
