20,2019-717-kd70-tc61,/en/scores/2019/717/MS019/match-stats?isLive=False,01:35:53,95,3,5,38,68,25,38,9,30,5,10,34,68,12,39,14,25,2,5,10,10,26,64,60,132,5,2,39,64,27,39,11,25,3,5,38,64,13,38,21,30,5,10,10,10,34,68,72,132
20,2019-717-mk66-l949,/en/scores/2019/717/MS028/match-stats?isLive=False,01:34:51,94,3,2,31,71,21,31,18,40,10,13,39,71,11,36,13,34,1,7,9,10,24,70,63,141,6,3,36,70,25,36,21,34,6,7,46,70,10,31,22,40,3,13,10,9,32,71,78,141
20,2019-717-q927-f811,/en/scores/2019/717/MS024/match-stats?isLive=False,01:06:36,66,13,4,29,49,26,29,11,20,0,1,37,49,12,33,15,29,3,7,10,9,27,62,64,111,3,6,33,62,21,33,14,29,4,7,35,62,3,29,9,20,1,1,9,10,12,49,47,111
20,2019-717-g710-fb98,/en/scores/2019/717/MS023/match-stats?isLive=False,01:53:37,113,5,0,47,81,34,47,23,34,6,7,57,81,11,38,22,42,4,7,13,13,33,80,90,161,2,3,38,80,27,38,20,42,3,7,47,80,13,47,11,34,1,7,13,13,24,81,71,161
20,2019-717-ge33-l503,/en/scores/2019/717/MS017/match-stats?isLive=False,02:00:14,120,4,0,41,62,31,41,15,21,0,1,46,62,18,59,14,27,2,9,11,11,32,86,78,148,1,0,59,86,41,59,13,27,7,9,54,86,10,41,6,21,1,1,11,11,16,62,70,148
20,2019-717-gd64-c882,/en/scores/2019/717/MS030/match-stats?isLive=False,02:04:40,124,6,1,59,97,43,59,20,38,5,7,63,97,16,45,14,34,4,9,14,14,30,79,93,176,9,4,45,79,29,45,20,34,5,9,49,79,16,59,18,38,2,7,14,14,34,97,83,176
20,2019-717-g476-rc96,/en/scores/2019/717/MS025/match-stats?isLive=False,02:26:44,146,12,5,65,99,51,65,18,34,6,7,69,99,16,54,23,48,4,10,15,15,39,102,108,201,4,5,54,102,38,54,25,48,6,10,63,102,14,65,16,34,1,7,15,15,30,99,93,201
20,2019-717-g725-ka98,/en/scores/2019/717/MS018/match-stats?isLive=False,01:29:55,89,2,1,49,61,38,49,7,12,4,4,45,61,9,36,13,31,2,10,10,10,22,67,67,128,6,3,36,67,27,36,18,31,8,10,45,67,11,49,5,12,0,4,10,10,16,61,61,128
20,2019-717-h940-k336,/en/scores/2019/717/MS029/match-stats?isLive=False,00:57:46,57,3,1,31,47,27,31,13,16,0,0,40,47,7,35,10,18,2,5,10,9,17,53,57,100,11,5,35,53,28,35,8,18,3,5,36,53,4,31,3,16,0,0,9,10,7,47,43,100
20,2019-717-rh16-da31,/en/scores/2019/717/MS021/match-stats?isLive=False,01:41:30,101,6,5,49,71,38,49,14,22,1,2,52,71,19,56,9,23,2,6,11,11,28,79,80,150,1,2,56,79,37,56,14,23,4,6,51,79,11,49,8,22,1,2,11,11,19,71,70,150
20,2019-717-ta46-kb09,/en/scores/2019/717/MS022/match-stats?isLive=False,01:45:16,105,11,3,53,81,37,53,13,28,2,4,50,81,17,53,21,44,3,8,12,12,38,97,88,178,4,8,53,97,36,53,23,44,5,8,59,97,16,53,15,28,2,4,12,12,31,81,90,178
20,2019-717-e865-g725,/en/scores/2019/717/QS006/match-stats?isLive=False,01:12:50,72,4,2,35,56,25,35,8,21,2,5,33,56,9,42,5,11,1,1,10,10,14,53,47,109,1,0,42,53,33,42,6,11,0,1,39,53,10,35,13,21,3,5,10,10,23,56,62,109
20,2019-717-ge33-q941,/en/scores/2019/717/QS007/match-stats?isLive=False,01:40:44,100,8,1,49,74,40,49,14,25,3,5,54,74,20,51,11,26,4,8,15,14,31,77,85,151,2,0,51,77,31,51,15,26,4,8,46,77,9,49,11,25,2,5,14,15,20,74,66,151
20,2019-717-l949-kc12,/en/scores/2019/717/QS004/match-stats?isLive=False,02:33:43,153,7,5,60,103,44,60,20,43,8,10,64,103,22,62,21,45,4,11,15,15,43,107,107,210,4,4,62,107,40,62,24,45,7,11,64,107,16,60,23,43,2,10,15,15,39,103,103,210
20,2019-717-kc86-kd70,/en/scores/2019/717/QS005/match-stats?isLive=False,02:05:26,125,1,1,74,102,42,74,12,28,11,14,54,102,13,42,15,38,2,5,12,12,28,80,82,182,6,4,42,80,29,42,23,38,3,5,52,80,32,74,16,28,3,14,12,12,48,102,100,182
20,2019-717-l949-pl56,/en/scores/2019/717/QS008/match-stats?isLive=False,02:26:40,146,3,4,45,100,37,45,30,55,2,4,67,100,19,68,23,43,4,8,16,16,42,111,109,211,4,2,68,111,49,68,20,43,4,8,69,111,8,45,25,55,2,4,16,16,33,100,102,211
20,2019-717-o513-ge33,/en/scores/2019/717/QS014/match-stats?isLive=False,00:45:25,45,1,1,22,38,10,22,6,16,0,5,16,38,5,25,6,16,0,1,7,7,11,41,27,79,3,0,25,41,20,25,10,16,1,1,30,41,12,22,10,16,5,5,7,7,22,38,52,79
20,2019-717-pb22-kc86,/en/scores/2019/717/QS010/match-stats?isLive=False,01:07:30,67,2,4,51,80,27,51,11,29,8,13,38,80,4,24,5,14,1,1,9,8,9,38,47,118,7,2,24,38,20,24,9,14,0,1,29,38,24,51,18,29,5,13,8,9,42,80,71,118
20,2019-717-e865-ci14,/en/scores/2019/717/QS012/match-stats?isLive=False,01:15:53,75,9,5,37,70,30,37,16,33,7,8,46,70,15,36,13,27,3,7,10,9,28,63,74,133,4,4,36,63,21,36,14,27,4,7,35,63,7,37,17,33,1,8,9,10,24,70,59,133
20,2019-717-ab71-q941,/en/scores/2019/717/QS015/match-stats?isLive=False,00:54:10,54,2,1,30,41,14,30,2,11,1,6,16,41,6,30,7,14,0,2,7,7,13,44,29,85,7,2,30,44,24,30,7,14,2,2,31,44,16,30,9,11,5,6,7,7,25,41,56,85
20,2019-717-kd70-gc88,/en/scores/2019/717/QS011/match-stats?isLive=False,01:07:29,67,5,0,37,58,32,37,3,21,4,6,35,58,14,32,14,19,5,5,9,8,28,51,63,109,5,1,32,51,18,32,5,19,0,5,23,51,5,37,18,21,2,6,8,9,23,58,46,109
20,2019-717-ke73-kc12,/en/scores/2019/717/QS009/match-stats?isLive=False,02:03:26,123,5,3,55,80,35,55,13,25,4,9,48,80,20,53,19,39,4,9,14,14,39,92,87,172,5,3,53,92,33,53,20,39,5,9,53,92,20,55,12,25,5,9,14,14,32,80,85,172
20,2019-717-g725-w503,/en/scores/2019/717/QS013/match-stats?isLive=False,01:28:16,88,2,0,45,66,33,45,13,21,3,3,46,66,9,33,12,27,2,5,10,10,21,60,67,126,5,0,33,60,24,33,15,27,3,5,39,60,12,45,8,21,0,3,10,10,20,66,59,126
